UID,ID10,ID,ETAG,BRD,YR,SEA,LINE,STM,PEN,GRP,TRT,TB,TR,AOD,BAND,DAYBN,WNWT,WNAGE,ADG,SPWT,YRWT,DAYSH,YADG,SL,ADJ_SL,FLGR,FLWT,ADJ_FLWT,FLRATIO,MICRON,SD,CV,DIGR,H,J,F,NOBN,LBWN,SIRE,SBRD,DAM,DBRD,SAWT,SADAY,JUWT,JDAY,JADG,AGE,RMK,PD,GENO,DNA,M_IDX,F_IDX,BOVIS,CODON136,CODON171,LIB,LIBING,LIBBRDG,FERT,LOT,OLD_LOT,LOT3,STUDY,STUDY2,ORIENT,RANK,APP,MOT,RFM,ABN,WBC,SEMEN,SELL,ELG,REGNO,LY2,LY3,LY5,YRREC,DISP,DAYDIS,IDZ65,ALTID,INBRL
11RA00014,2007116633,R6633,R6633,11,07,1,18,07,33,,.,2,2,7.0,M,74,85,139,0.525,219,160,48,0.202,3.1,,,17.8,,,21.9,4.4,20.1,64,2,1, 3,,,R5770,11,01422,00,,,277,227,0.507,4.0,.,1,,,,,,VV,QQ,,,,,VAL,,,Ramb,,,,,,,,,,,,,6,14,11.5,2011,,,0,,0.049
11RA00015,2008117353,R7353,R7353,11,08,1,,07,R34,,,2,1,6.0,M,87,103,133,0.688,210,130,48,0.077,2.8,,,13.0,,,,,,,2,1,3,,,R6372,11,R3671,11,,,237,227,0.36,3.0,,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,8,17,13.0,2011,93,0825,10115,,0.05
11RA00016,2007451609,T1609,T1609,45,07,1,ID,02,51,,.,2,1,2.0,M,100,84,113,0.631,0,163,,0.199,2.6,,,,,,18.0,2.8,15.6,80,1,1,3-,,,04249,00,T0714,45,,,,,-0.553,4.0,.,1,,,,,,AA,QR,,,,,.,,,Ida,,,,,,,,,,,,,5,8,6.0,2011,93,0121,10035,,0.0
11RA00017,2007451661,T1661,T1661,45,07,1,ID,02,52,,.,1,1,4.0,M,102,103,111,0.786,0,177,,0.185,3.1,,,,,,21.8,3.6,16.5,64,2,1, 3,,,T0659,45,T9450,44,,,,,-0.678,4.0,NICE LAMB,1,,,,,,AA,QQ,,,,,.,,,Ida,,,,,,,,,,,,,3,6,3.0,2011,93,0121,10024,,0.013
11RA00018,2008451923,T1923,T1923,45,08,1,,02,T53,,,2,1,6.0,M,91,93,127,0.641,222,125,48,0.09,2.4,,,10.8,,,,,,,1,1,3+,,,T1189,45,T8992,44,,,255,227,0.433,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,12,8.5,2011,93,0825,10127,,0.045
11RA00019,2008451926,T1926,T1926,45,08,1,,02,T52,,,1,1,4.0,M,91,118,127,0.773,0,133,,0.042,2.2,,,,,,,,,,1,1,4+,,,T0931,45,T9902,44,,,,,-0.803,3.0,,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,6,8,7.5,2011,92,0203,10028,,0.03
11RA00020,2008452044,T2044,T2044,45,08,1,,02,T53,,,2,2,3.0,M,95,92,125,0.65,0,123,,0.087,2.6,,,,,,,,,,1,1,3-,,,T1189,45,T0384,45,,,,,-0.634,3.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,5.0,2011,92,0203,10022,,0.016
11RA00021,2008452224,T2224,T2224,45,08,1,,02,T58,,,2,1,4.0,M,102,92,116,0.691,0,139,,0.128,2.5,,,,,,,,,,1,2,3,,,T1118,45,T9969,44,,,,,-0.626,3.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2011,92,0203,10027,,0.03
11RA00022,2008452281,T2281,T2281,45,08,1,,02,T59,,,2,2,4.0,M,104,89,114,0.659,0,160,,0.193,2.6,,,,,,,,,,1,1,2+,,,T0372,45,T9806,44,,,,,-0.605,3.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,11,9.0,2011,92,0203,10023,,0.038
11RA00023,2007824742,X4742,X4742,82,07,1,00,TS,22,,.,1,1,2.0,M,80,97,135,0.625,233,159,48,0.165,3.6,,,8.5,,,29.2,6.3,21.4,54,2,1,1+,,,00426,00,X2300,82,,,259,227,0.43,4.0,Injury.Ridden,V,,,,,,,,,,,,VAS,,,TxS,,,,,,,,,,,,,2,2,2.0,2011,66,1209,0,,0.0
11RA00024,2007824863,X4863,X4863,82,07,1,00,TC,26,,.,2,2,3.0,M,82,87,138,0.528,222,153,48,0.177,3.5,,,10.2,,,29.8,6.6,22.0,50,1,1,2+,,,06902,00,K3032,64,,,274,227,0.503,4.0,Broken RF Leg,V,,,,,,,,,,,,VAS,,,TxC,,,,,,,,,,,,,5,7,5.0,2011,66,1209,0,,0.0
11RA00025,2007825137,X5137,X5137,82,07,1,00,S3,e46,,.,1,1,1.0,M,87,74,133,0.462,264,177,48,0.273,2.8,,,11.0,,,25.8,6.1,23.5,58,1,2, 1,,,04564,00,X3214,82,,,288,227,0.575,4.0,S x [TxC],1,,,,,,,,,,,,.,,,STC,,,,,,,,,,,,,3,4,3.0,2011,,,0,,0.0
11RA00026,2007825140,X5140,X5140,82,07,1,97,97,11,,.,2,2,6.0,M,87,115,128,0.801,261,191,48,0.199,,,,6.8,,,,,,,,1,,,,X1010,82,Z7120,81,,,292,227,0.469,4.0,.,3,,,,,,,,,,,,.,,,Suff,,,,,,,,,,,,,8,12,11.0,2011,93,0825,10164,,0.03
11RA00027,2007825149,X5149,X5149,82,07,1,00,TC,29,,.,4,2,5.0,M,87,80,133,0.523,194,140,48,0.159,3.2,,,17.6,,,29.0,5.7,19.5,54,2,1, 1,,,05028,00,K2333,64,,,242,227,0.435,4.0,.,V,,,,,,,,,,,,VAS,,,TxC,,,,,,,,,,,,,8,16,9.5,2011,,,0,,0.0
11RA00028,2008825777,X5777,X5777,82,08,1,,T3,24,,,2,1,2.0,M,73,133,145,0.808,267,178,48,0.134,2.8,,,9.4,,,33.0,7.0,21.1,46,2,1,1,,,  249,00,X3476,82,,,309,227,0.471,3.0,TSC,V,,,,,,AA,QQ,,,,,VAS,,,,,,,,,,,,,,,,3,5,4.5,2011,,,0,,0.0
11RA00029,2008825863,X5863,X5863,82,08,1,,C3,C46,,,1,1,3.0,M,75,139,143,0.857,236,175,48,0.106,2.5,,,10.3,,,,,,,1,1,1-,,, 7621,00,K3368,64,,,309,227,0.455,3.0,STxC,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,6,6.0,2011,93,0825,10106,,0.0
11RA00030,2008825886,X5886,X5886,82,08,1,,C3,C47,,,2,2,3.0,M,75,113,143,0.687,0,168,,0.162,3.0,,,,,,,,,,1,1,2,,, 7622,00,K3528,64,,,,,-0.769,3.0,STxC,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,10,9.0,2011,92,0203,10015,,0.0
11RA00031,2008825969,X5969,X5969,82,08,1,,TC,28,,,1,1,3.0,M,76,108,142,0.665,0,144,48,0.106,2.6,,,8.8,,,,,,,2,1,1-,,,  518,00,K3339,64,,,,,-0.735,3.0,Acute.Pneu,6,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2011,66,0313,0,,0.0
11RA00032,2008826023,X6023,X6023,82,08,1,,SC,13,,,1,1,3.0,M,77,133,141,0.852,279,209,48,0.223,2.6,,,8.3,,,,,,,1,1,1,,,  149,00,K3244,64,,,329,227,0.524,3.0,SC,1,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,4,7,5.0,2011,,,0,,0.0
11RA00033,2008826111,X6111,X6111,82,08,1,,CS,09,,,2,2,2.0,M,78,105,143,0.651,249,157,48,0.153,2.7,,,10.8,,,,,,,2,1,2-,,,  901,00,X3154,82,,,295,227,0.512,3.0,CS,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2011,,,0,,0.0
11RA00034,2008826217,X6217,X6217,82,08,1,,TC,24,,,3,1,3.0,M,80,94,140,0.601,244,166,48,0.211,2.6,,,11.4,,,,,,,2,1,1-,,,  249,00,K3239,64,,,296,227,0.543,3.0,TC,1,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,5,13,9.0,2011,,,0,,0.0
11RA00035,2008826430,X6430,X6430,82,08,1,,97,15,,,2,1,3.0,M,84,101,137,0.631,0,143,,0.122,2.0,,,,,,,,,,1,1,1,,, 2017,00,X2475,82,,,,,-0.701,3.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,7,6.0,2011,93,0121,10026,,0.0
11RA00036,2008826749,X6749,X6749,82,08,1,,SC,18,,,1,1,2.0,M,88,125,132,0.818,312,191,48,0.189,2.9,,,11.0,,,,,,,2,1,1,,,X1010,82,K3590,64,,,338,227,0.573,3.0,SC,1,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,3,3,3.0,2011,,,0,,0.0
11RA00037,2009117653,R7653,R7653,11,09,1,,07,55,,,2,2,3.0,M,98,66,126,0.433,0,104,,0.107,2.4,,,,,,18.7,3.0,16.2,80,2,1,3+,,,R6372,11,R6567,11,,,,,-0.468,2.0,,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,7.0,2011,93,0121,10025,,0.042
11RA00038,2009827478,X7478,X7478,82,09,1,,T3,5,,,2,1,3.0,M,86,116,136,0.746,203,152,48,0.104,2.6,,,8.8,,,31.9,6.8,21.4,48,1,1,1,,,   27,00,X3252,82,,,245,227,0.349,2.0,,3,,,,,,AARH,QQ,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2011,93,0825,10105,,0.0
11RA00039,2009117566,R7566,R7566,11,09,1,,07,35,,,2,2,5.0,M,96,82,128,0.553,0,105,,0.065,2.2,,,,,,20.4,4.2,20.7,70,2,1,4,,, 5359,00,R4824,11,,,,,-0.582,2.0,,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,8,8.0,2011,93,0121,10030,,0.0
11RA00040,2009117664,R7664,R7664,11,09,1,,07,56,,,2,2,4.0,M,99,94,125,0.671,181,114,48,0.056,2.6,,,14.0,,,18.7,3.4,17.9,80,2,1,1,,,R6519,11,R6049,11,,,234,227,0.38,2.0,,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,5,8,6.0,2011,93,0825,10089,,0.044
11RA00041,2009827353,X7353,X7353,82,09,1,,S3,16,,,1,1,2.0,M,80,122,142,0.757,0,177,48,0.162,2.9,,,8.2,,,30.9,6.8,22.1,50,1,1,1,,,X4987,82,X5247,82,,,,,-0.853,2.0,BRK LEG,6,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2011,54,0401,0,,0.0
11RA00042,2009827764,X7764,X7764,82,09,1,,97,17,,,1,1,4.0,M,93,111,123,0.76,209,166,48,0.153,2.3,,,4.4,,,26.7,5.7,21.3,56,1,1,1,,,  625,00,X2475,82,,,241,227,0.346,2.0,,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,7,6.0,2011,,,0,,0.0
11RA00043,2009827596,X7596,X7596,82,09,1,,97,16,,,2,2,4.0,M,90,94,126,0.659,190,149,48,0.154,2.6,,,6.4,,,28.9,7.0,24.4,54,1,1,1,,,X4987,82,X2297,82,,,,,-0.631,2.0,Lunger.PoorDo,6,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,9.0,2011,66,0712,0,,0.087
11RA00044,2009055051,H5051,H5051,05,09,1,,30,52,,,2,2,2.0,M,97,86,127,0.584,172,118,48,0.09,2.1,,,7.6,,,22.5,4.7,20.8,62,1,1,2,,,H3271,05,H3649,05,,,222,227,0.37,2.0,,V,,,,,,AA,,,,,,VAS,,,,,,,,,,,,,,,,2,4,4.0,2011,,,0,,0.062
11RA00045,2009055154,H5154,H5154,05,09,1,,30,29,,,2,2,4.0,M,99,92,125,0.645,220,161,48,0.193,2.4,,,9.8,,,22.5,3.9,17.3,62,2,1,1,,,   75,00,H1527,05,,,268,227,0.478,2.0,,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,8,8.0,2011,,,0,,0.0
11RA00046,2009452734,T2734,T2734,45,09,1,,02,27,,,2,2,2.0,M,93,87,129,0.589,195,155,48,0.193,2.8,,,14.0,,,21.8,4.5,20.7,64,2,1,2,,,T1765,45,T1785,45,,,255,227,0.454,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2011,,,0,,0.036
11RA00047,2009827781,X7781,X7781,82,09,1,,97,16,,,2,2,4.0,M,94,86,122,0.582,206,140,48,0.15,2.4,,,7.8,,,26.6,5.6,21.2,56,1,1,1,,,X4987,82,X2422,82,,,258,227,0.457,2.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,8,7.0,2011,92,0906,10197,,0.082
11RA00048,2009055144,H5144,H5144,05,09,1,,BL,51,,,3,2,3.0,M,99,83,125,0.597,165,128,48,0.126,3.0,,,10.4,,,24.1,5.4,22.6,60,1,2,3,,,H3215,05,H2638,05,,,199,227,0.315,2.0,,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,8,6.0,2011,,,0,,0.058
11RA00049,2009644438,K4438,K4438,64,09,1,,06,9,,,2,2,2.0,M,80,97,142,0.606,201,147,48,0.147,2.7,,,13.5,,,23.6,5.0,21.3,60,1,1,2,,,K3878,64,K4116,64,,,249,227,0.411,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,5.0,2011,,,0,,0.057
11RA00050,2009827419,X7419,X7419,82,09,1,,TC,14,,,2,1,2.0,M,83,101,139,0.649,213,149,48,0.14,2.4,,,10.6,,,28.9,7.1,24.6,54,1,1,1,,,  249,00,K3976,64,,,267,227,0.449,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,5,1.0,2011,,,0,,0.0
11RA00051,2009644435,K4435,K4435,64,09,1,,06,11,,,3,1,4.0,M,80,105,142,0.665,0,146,48,0.121,2.4,,,10.2,,,27.3,5.1,18.8,56,1,1,3,,,   57,00,K3514,64,,,,,-0.734,2.0,,6,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,5,10,8.5,2011,67,0321,0,,0.0
11RA00052,2009827486,X7486,X7486,82,09,1,,TS,6,,,2,1,3.0,M,87,127,129,0.881,223,172,48,0.127,2.5,,,6.8,,,31.9,6.8,21.3,48,2,1,1,,,   91,00,X3400,82,,,253,227,0.335,2.0,,1,,,,,,AARH,QR,,,,,,,,,,,,,,,,,,,,,4,8,7.0,2011,,,0,,0.0
11RA00053,2009700018,L0018,L0018,70,09,1,,PC,e4,,,1,1,1.0,M,97,103,127,0.724,222,159,48,0.158,2.8,,,9.7,,,27.4,5.7,20.9,56,1,2,1,,,X4445,82,X6831,82,,,278,227,0.476,2.0,,3,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,2,2,2.0,2011,93,0825,10160,,0.01
11RA00054,2009055183,H5183,H5183,05,09,1,,30,50,,,3,2,4.0,M,99,93,125,0.666,219,146,48,0.148,1.9,,,8.5,,,23.2,4.0,17.2,62,1,1,2,,,H2789,05,H1579,05,,,266,227,0.47,2.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,12,9.0,2011,92,0906,10198,,0.042
11RA00055,2009055170,H5170,H5170,05,09,1,,30,51,,,2,2,5.0,M,99,85,125,0.594,155,119,48,0.095,2.4,,,8.0,,,21.9,4.6,21.1,64,1,1,1,,,H3215,05,H0892,05,,,208,227,0.334,2.0,,V,,,,,,AA,QR,,,,,VAS,,,,,,,,,,,,,,,,6,13,10.0,2011,,,0,,0.041
11RA00056,2009452536,T2536,T2536,45,09,1,,02,STA,,,2,2,3.0,M,86,86,136,0.556,0,143,,0.165,2.4,,,,,,22.1,4.0,18.3,62,2,1,3,,,T0000,45,T1163,45,,,,,-0.601,2.0,,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,4,6,4.0,2011,93,0121,10034,,0.0
11RA00057,2009700011,L0011,L0011,70,09,1,,PC,e2,,,2,2,2.0,M,91,93,133,0.609,211,133,48,0.115,2.2,,,10.6,,,26.4,6.4,24.3,56,1,1,1,,,X6825,82,X5491,82,,,234,227,0.383,2.0,,3,,,,,,AV,QR,,,,,VAL,,,,,,,,,,,,,,,,3,4,4.0,2011,93,0825,10085,,0.024
11RA00058,2009452566,T2566,T2566,45,09,1,,02,22,,,2,2,2.0,M,87,83,137,0.515,186,117,48,0.099,2.2,,,12.8,,,21.1,3.6,16.9,64,1,1,3,,,T0931,45,T1647,45,,,245,227,0.44,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,3.0,2011,,,0,,0.022
11RA00059,2009054900,H4900,H4900,05,09,1,,30,31,,,2,2,6.0,M,95,94,127,0.665,0,150,,0.158,2.4,,,,,,27.0,5.4,20.1,56,1,1,2,,, 7142,00,H0702,05,,,,,-0.657,2.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,14,14.0,2011,92,0203,10029,,0.0
11RA00060,2009827364,X7364,X7364,82,09,1,,97,17,,,2,2,2.0,M,81,110,135,0.719,246,188,48,0.225,2.1,,,6.6,,,28.3,6.2,21.8,54,1,1,1,,,  625,00,X4826,82,,,288,227,0.473,2.0,,1,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,3,5,4.0,2011,,,0,,0.0
11RA00061,2009054712,H4712,H4712,05,09,1,,30,61,,,2,2,2.0,M,92,60,130,0.394,0,97,,0.105,2.1,,,,,,21.3,3.2,15.1,64,1,1,2,,,H3144,05,H3715,05,,,,,-0.42,2.0,,3,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,3,6,4.0,2011,93,0121,10009,,0.044
11RA00062,2009827370,X7370,X7370,82,09,1,,S3,19,,,1,1,2.0,M,81,110,141,0.684,214,174,48,0.188,2.4,,,8.6,,,27.0,4.7,17.4,56,2,1,1,,,X3137,82,X5375,82,,,274,227,0.443,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,4,3.0,2011,,,0,,0.0
11RA00063,2009827415,X7415,X7415,82,09,1,,97,20,,,2,2,4.0,M,83,102,133,0.678,191,144,48,0.12,2.4,,,6.2,,,30.0,5.5,18.4,50,1,1,1,,, 8110,00,X2271,82,,,226,227,0.33,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,9,8.0,2011,,,0,,0.0
11RA00064,2009117485,R7485,R7485,11,09,1,,07,36,,,2,1,4.0,M,93,101,129,0.699,0,164,,0.178,2.0,,,,,,22.3,4.5,20.1,62,1,1,3,,,  265,00,R6001,11,,,,,-0.706,2.0,,2,,,,,,AA,RR,,,,,,,,,,,,,,,,,,,,,4,7,4.0,2011,92,0203,10020,,0.0
11RA00065,2009827799,X7799,X7799,82,09,1,,SC,16,,,2,2,4.0,M,95,101,127,0.691,225,157,48,0.158,2.3,,,10.2,,,23.6,5.5,23.3,60,1,2,1,,,X4987,82,K3527,64,,,273,227,0.465,2.0,,1,,,,,,AA,QQ,,,,,,,,,,,,,,,,,,,,,5,9,8.0,2011,,,0,,0.0
11RA00066,2009827666,X7666,X7666,82,09,1,,97,20,,,1,1,5.0,M,91,112,125,0.794,243,161,48,0.137,2.2,,,6.6,,,27.2,5.4,19.9,56,2,2,1,,, 8110,00,X1523,82,,,270,227,0.42,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,7,7.0,2011,,,0,,0.0
11RA00067,2009452608,T2608,T2608,45,09,1,,02,25,,,2,1,6.0,M,88,86,136,0.557,0,118,,0.092,2.1,,,,,,19.7,3.2,16.4,70,1,1,2,,,T1609,45,T9506,44,,,,,-0.61,2.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,15,8.5,2011,93,0121,10013,,0.04
11RA00068,2009452451,T2451,T2451,45,09,1,,02,24,,,1,1,6.0,M,82,117,140,0.746,0,137,,0.058,2.6,,,,,,22.0,4.3,19.8,64,2,1,3,,,T1319,45,T9621,44,,,,,-0.818,2.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,7,13,12.0,2011,93,0121,10021,,0.038
11RA00069,2009827343,X7343,X7343,82,09,1,,TC,18,,,2,2,3.0,M,80,109,142,0.676,191,144,48,0.103,3.2,,,9.6,,,30.7,6.4,20.9,50,1,1,2,,, 7027,00,K3681,64,,,245,227,0.368,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,3,6,4.0,2011,,,0,,0.0
11RA00070,2009117452,R7452,R7452,11,09,1,,07,60,,,2,2,5.0,M,90,96,134,0.642,173,123,48,0.078,2.8,,,10.6,,,18.9,3.9,20.6,80,2,1,2,,,R6996,11,R4385,11,,,230,227,0.364,2.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,6,13,8.5,2011,93,0825,10137,,0.037
11RA00071,2009452605,T2605,T2605,45,09,1,,02,23,,,2,1,4.0,M,88,97,136,0.616,176,133,48,0.104,2.8,,,13.0,,,22.6,4.6,20.3,62,1,1,3,,,T1203,45,T0433,45,,,219,227,0.332,2.0,,3,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,7,6.0,2011,93,0825,10172,,0.021
11RA00072,2009827326,X7326,X7326,82,09,1,,TS,18,,,2,1,2.0,M,79,118,137,0.762,214,158,48,0.116,2.8,,,8.2,,,31.8,7.6,23.9,48,2,1,1,,, 7027,00,X5325,82,,,247,227,0.343,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,2,3,1.0,2011,,,0,,0.0
11RA00073,2009054806,H4806,H4806,05,09,1,,30,33,,,3,3,4.0,M,93,90,129,0.622,182,143,48,0.15,2.3,,,9.4,,,23.9,5.5,23.1,60,1,1,2,,,  712,00,H1571,05,,,224,227,0.362,2.0,,2,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,4,9,9.0,2011,92,0906,10209,,0.0
11RA00074,2009644434,K4434,K4434,64,09,1,,06,11,,,3,1,4.0,M,80,110,142,0.711,227,181,48,0.209,2.8,,,11.6,,,21.4,4.2,19.7,64,2,1,3,,,   57,00,K3514,64,,,271,227,0.435,2.0,,1,,,,,,AA,QR,,,,,,,,,,,,,,,,,,,,,5,10,8.5,2011,,,0,,0.0
