UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
19PR00079,A0188,2,30,,18,1.0,3.1,8.0,2,1,HAIRY,29.3,6.6,22.5,59.8,
19PR00080,A0189,2,30,,18,1.0,3.3,8.4,3+,1,.,29.3,5.9,20.1,58.8,
19PR00081,A0192,2,30,,18,1.0,3.3,8.5,2+,1,.,26.5,5.1,19.2,79.2,
19PR00082,A0193,2,30,,18,1.0,2.9,7.4,2,1,.,26.9,4.6,17.1,79.5,
19PR00083,A0196,2,30,,18,1.0,3.0,7.5,2-,1,.,,,,,
19PR00084,A0197,1,30,,18,1.0,3.1,7.8,2+,1,Nice!,29.1,8.6,29.8,59.0,
19PR00085,A0198,2,30,,18,1.0,3.2,8.2,2+,1,UGLY,27.3,6.0,21.9,71.9,
19PR00086,A0199,2,30,,18,1.0,3.2,8.2,3+,1,.,30.3,6.1,20.2,53.5,
19PR00087,A0202,2,30,,18,1.0,2.2,5.5,2-,1,.,26.2,4.6,17.4,83.8,
19PR00088,A0203,2,30,,18,1.0,3.4,8.7,3+,1,.,29.6,6.1,20.4,57.2,
19PR00089,A0207,2,30,,18,1.0,2.8,7.2,2-,1,.,26.2,5.9,22.5,76.0,
19PR00090,A0209,1,30,,18,1.0,2.8,7.0,3+,1,.,25.5,4.8,18.9,84.5,
19PR00091,A0210,2,30,,18,1.0,2.8,7.2,2+,1,.,24.5,4.6,18.7,90.4,
19PR00092,A0211,1,30,,18,1.0,2.8,7.0,3+,2,Scurs,23.6,4.1,17.5,93.9,
19PR00093,A0214,2,30,,18,1.0,3.5,8.9,2-,1,.,29.2,6.1,20.7,61.4,
19PR00094,A0216,2,30,,18,1.0,2.4,6.0,3+,1,.,28.1,5.1,18.2,69.5,
19PR00095,A0217,1,30,,18,1.0,2.9,7.4,3,2,Scurs,27.8,5.3,19.0,70.7,
19PR00096,A0221,2,30,,18,1.0,3.1,8.0,3,1,.,27.7,4.7,16.9,74.5,
19PR00097,A0223,2,30,,18,1.0,3.0,7.6,2+,1,.,28.6,5.2,18.0,65.1,
19PR00098,A0224,2,30,,18,1.0,2.8,7.2,3,1,.,27.5,4.7,17.3,74.7,
19PR00099,A0226,2,30,,18,1.0,3.1,7.8,2-,1,.,30.5,6.2,20.5,51.3,
19PR00100,A0227,2,30,,18,1.0,2.8,7.0,3,1,.,25.0,5.1,20.2,86.6,
19PR00101,A0230,1,30,,18,1.0,2.9,7.3,2,1,.,26.5,6.4,24.0,73.8,
19PR00102,A0231,1,30,,18,1.0,2.6,6.6,3+,2,Scurs,27.3,4.9,17.8,76.4,
19PR00103,A0232,2,30,,18,1.0,3.1,8.0,3+,1,.,30.1,6.1,20.2,51.6,
19PR00104,A0234,2,30,,18,1.0,2.4,6.0,3,1,PINK,27.9,5.0,17.8,71.3,
19PR00105,A0235,2,30,,18,1.0,3.3,8.4,3-,1,.,30.3,5.8,19.1,54.4,
19PR00106,A0236,2,30,,18,1.0,2.5,6.4,3+,1,.,25.1,4.2,16.7,89.8,
19PR00107,A0239,2,30,,18,1.0,2.6,6.7,1-,1,.,,,,,
19PR00108,A0240,2,30,,18,1.0,2.9,7.3,3+,1,.,25.1,4.5,18.1,89.3,
19PR00109,A0244,2,30,,18,1.0,3.3,8.4,2-,1,.,26.3,5.3,20.1,79.8,
19PR00110,A0246,2,30,,18,1.0,3.3,8.4,2+,1,.,23.7,4.1,17.3,95.1,
19PR00111,A0251,2,30,,18,1.0,2.6,6.6,3+,1,.,27.1,6.3,23.4,70.9,
19PR00112,A0252,1,30,,18,1.0,3.6,9.1,3+,2,Scurs,25.8,5.0,19.5,83.6,
19PR00113,A0253,2,30,,18,1.0,2.9,7.4,3+,1,.,26.3,4.5,17.3,82.2,
19PR00114,A0255,2,30,,18,1.0,3.1,7.9,2-,1,.,26.3,4.6,17.6,82.8,
19PR00115,A0256,2,30,,18,1.0,2.9,7.4,2,1,.,28.3,4.7,16.6,70.2,
19PR00116,A0258,2,30,,18,1.0,2.8,7.2,2-,1,SMALLBUTFULL,27.9,4.8,17.2,73.6,
19PR00117,A0261,2,30,,18,1.0,3.3,8.4,2,1,.,27.1,4.5,16.8,78.7,
19PR00118,A0263,2,30,,18,1.0,3.3,8.5,2-,1,.,30.9,6.3,20.5,49.8,
19PR00119,A0265,2,30,,18,1.0,2.9,7.3,3-,1,.,28.7,5.6,19.6,64.3,
19PR00120,A0268,2,30,,18,1.0,2.4,6.2,2-,1,.,25.4,4.5,17.7,86.3,
19PR00121,A0269,2,30,,18,1.0,2.7,6.9,1-,1,.,25.2,3.8,15.1,92.2,
19PR00122,A0273,1,30,,18,1.0,2.9,7.3,3+,1,.,24.4,4.7,19.1,89.3,
19PR00123,A0277,1,30,,18,1.0,2.2,5.6,2-,2,Scurs,24.3,10.0,41.3,65.4,
19PR00124,A0278,2,30,,18,1.0,3.0,7.6,2-,1,.,26.6,4.8,18.2,78.7,
19PR00125,A0279,2,30,,18,1.0,3.3,8.4,3,1,.,27.3,4.7,17.3,76.4,
19PR00126,A0282,2,30,,18,1.0,3.0,7.5,2+,1,HAIRY,25.5,4.9,19.1,85.6,
19PR00127,A0287,2,30,,18,1.0,2.6,6.5,2-,1,.,,,,,
19PR00128,A0289,2,30,,18,1.0,2.8,7.1,3+,1,.,24.1,4.3,18.0,93.0,
19PR00129,A0291,1,30,,18,1.0,2.4,6.2,3+,2,Scurs,27.5,5.0,18.2,73.4,
19PR00130,A0296,2,30,,18,1.0,2.9,7.4,2-,1,PINK,26.9,5.3,19.8,75.6,
19PR00131,A0300,2,30,,18,1.0,3.2,8.1,2-,1,HAIRY,26.5,4.2,15.7,84.8,
19PR00132,A0308,1,30,,18,1.0,2.8,7.2,2-,1,.,24.8,4.6,18.5,90.5,
19PR00133,A0309,2,30,,18,1.0,3.3,8.3,2-,1,HAIRY,28.3,4.9,17.5,68.2,
19PR00134,A0310,2,30,,18,1.0,2.9,7.3,2+,1,.,28.1,5.1,18.1,70.3,
19PR00135,A0311,2,30,,18,1.0,3.1,8.0,3,1,.,27.7,5.1,18.3,73.9,
19PR00136,A0313,2,30,,18,1.0,3.1,8.0,3-,1,.,26.9,6.2,23.0,74.6,
19PR00137,A0315,2,30,,18,1.0,2.8,7.0,2+,1,PINK,25.7,4.6,17.9,86.1,
19PR00138,A0316,2,30,,18,1.0,2.6,6.6,3,1,HAIRY,27.4,5.9,21.6,67.8,
19PR00139,A0319,2,30,,18,1.0,3.6,9.2,1-,1,.,30.0,6.6,22.0,57.6,
19PR00140,A0321,1,30,,18,1.0,3.1,7.8,3,2,Scurs,27.5,6.1,22.4,70.9,
19PR00141,A0322,2,30,,18,1.0,2.5,6.4,3+,1,.,29.4,5.7,19.4,58.4,
19PR00142,A0324,2,30,,18,1.0,2.4,6.2,1-,1,P H,24.4,4.3,17.7,91.7,
19PR00143,A0327,2,30,,18,1.0,3.3,8.4,3+,1,.,30.2,7.0,23.1,53.7,
19PR00144,A0332,2,30,,18,1.0,2.9,7.3,2-,1,NICE LAMB,27.1,4.9,18.3,76.7,
19PR00145,A0339,2,30,,18,1.0,2.9,7.4,2+,1,2ND.UGLY,24.2,4.0,16.7,93.9,
19PR00146,A0346,2,30,,18,1.0,3.2,8.2,2-,1,Nice.L.Eye.Tx,30.6,6.8,22.3,51.7,
19PR00147,H8838,2,30,,15,4.0,3.0,7.5,,,.,,,,,
19PR00148,H8860,2,30,,15,4.0,3.3,8.5,,,WARTS,,,,,
19PR00149,H8866,2,30,,15,4.0,,,,,SM.BAG,,,,,
19PR00150,H8872,2,30,,15,4.0,2.6,6.6,,,BIGTEATS,,,,,
19PR00151,H8874,2,30,,15,4.0,3.2,8.2,,,.,,,,,
19PR00152,H8892,2,30,,15,4.0,3.3,8.3,,,.,,,,,
19PR00153,H8908,2,30,,15,4.0,3.8,9.7,,,.,,,,,
19PR00154,H8909,2,30,,15,4.0,3.5,9.0,,,.,,,,,
19PR00155,H8914,2,30,,15,4.0,3.7,9.5,,,.,,,,,
19PR00156,H8925,2,30,,15,4.0,2.8,7.1,,,.,,,,,
19PR00157,H8927,2,30,,15,4.0,2.8,7.0,,,LTS,,,,,
19PR00158,H8931,2,30,,15,4.0,4.2,10.6,,,.,,,,,
19PR00159,H8933,2,30,,15,4.0,2.6,6.6,,,.,,,,,
19PR00160,H8939,2,30,,15,4.0,3.7,9.4,,,.,,,,,
19PR00161,H8946,2,30,,15,4.0,3.1,8.0,,,.,,,,,
19PR00162,H8953,2,30,,15,4.0,2.8,7.1,,,LTS,,,,,
19PR00163,H8955,2,30,,15,4.0,3.1,7.9,,,.,,,,,
19PR00164,H8958,2,30,,15,4.0,3.5,8.9,,,.,,,,,
19PR00165,H8973,2,30,,15,4.0,2.8,7.1,,,.,,,,,
19PR00166,H8981,2,30,,15,4.0,3.3,8.3,,,RP,,,,,
19PR00167,H8988,2,30,,15,4.0,2.8,7.0,,,ADRU Term,,,,,
19PR00168,H9007,2,30,,15,4.0,3.7,9.3,,,.,,,,,
19PR00169,H9009,2,30,,15,4.0,3.8,9.6,,,OKFORONE,,,,,
19PR00170,H9012,2,30,,15,4.0,2.5,6.4,,,RSMORE,,,,,
19PR00171,H9013,2,30,,15,4.0,3.1,8.0,,,.,,,,,
19PR00172,H9025,2,30,,15,4.0,4.0,10.2,,,.,,,,,
19PR00173,H9042,2,30,,15,4.0,3.0,7.5,,,.,,,,,
19PR00174,H9047,2,30,,15,4.0,3.1,7.9,,,RSDBAD,,,,,
19PR00175,H9050,2,30,,15,4.0,3.7,9.4,,,.,,,,,
19PR00176,H9051,2,30,,15,4.0,3.7,9.3,,,.,,,,,
19PR00177,H9055,2,30,,15,4.0,3.7,9.4,,,.,,,,,
19PR00178,H9060,2,30,,15,4.0,2.9,7.4,,,.,,,,,
19PR00179,H9062,2,30,,15,4.0,3.1,8.0,,,LameRF,,,,,
19PR00180,H9066,2,30,,15,4.0,3.6,9.2,,,.,,,,,
19PR00181,H9067,2,30,,15,4.0,4.1,10.3,,,.,,,,,
19PR00182,H9069,2,30,,15,4.0,3.5,8.9,,,.,,,,,
19PR00183,H9072,2,30,,15,4.0,3.7,9.5,,,.,,,,,
19PR00184,H9074,2,30,,15,4.0,2.8,7.0,,,.,,,,,
19PR00185,H9094,2,30,,15,4.0,3.3,8.3,,,.,,,,,
19PR00186,H9095,2,30,,15,4.0,3.1,8.0,,,LTS,,,,,
19PR00187,H9108,2,30,,15,4.0,3.1,8.0,,,.,,,,,
19PR00188,H9117,2,30,,15,4.0,3.5,9.0,,,DYSTOCIA,,,,,
19PR00189,H9129,2,30,,15,4.0,3.0,7.6,,,.,,,,,
19PR00190,H9134,2,30,,15,4.0,2.4,6.0,,,.,,,,,
19PR00191,H9149,2,30,,15,4.0,3.6,9.2,,,.,,,,,
19PR00192,H9158,2,30,,15,4.0,3.0,7.5,,,.,,,,,
19PR00193,H9167,2,30,,15,4.0,3.6,9.1,,,RToeAbscess,,,,,
19PR00194,H9170,2,30,,15,4.0,3.5,8.9,,,.,,,,,
19PR00195,H9172,2,30,,15,4.0,3.9,9.8,,,.,,,,,
19PR00196,H9173,2,30,,15,4.0,3.3,8.5,,,WEAK,,,,,
19PR00197,H9193,2,30,,15,4.0,3.5,9.0,,,.,,,,,
19PR00198,H9194,2,30,,15,4.0,4.1,10.4,,,SM BAG,,,,,
19PR00199,H9195,2,30,,15,4.0,,,,,.,,,,,
19PR00200,H9200,2,30,,15,4.0,2.9,7.4,,,ADRU Term,,,,,
19PR00201,H9216,2,30,,15,4.0,2.8,7.0,,,RTITLG,,,,,
19PR00202,H9221,2,30,,15,4.0,2.2,5.6,,,.,,,,,
19PR00203,H9225,2,30,,15,4.0,2.9,7.3,,,VSICK,,,,,
19PR00204,H9229,2,30,,15,4.0,3.0,7.7,,,.,,,,,
19PR00205,H9230,2,30,,15,4.0,1.8,4.5,,,.,,,,,
19PR00206,H9231,2,30,,15,4.0,2.8,7.2,,,.,,,,,
19PR00207,H9232,2,30,,15,4.0,3.3,8.5,,,.,,,,,
19PR00208,H9237,2,30,,15,4.0,4.0,10.2,,,.,,,,,
19PR00209,H9240,2,30,,15,4.0,2.8,7.0,,,.,,,,,
19PR00210,H9243,2,30,,15,4.0,2.6,6.7,,,.,,,,,
19PR00211,H9251,2,30,,15,4.0,3.5,8.8,,,.,,,,,
19PR00212,H9270,2,30,,15,4.0,3.7,9.4,,,.,,,,,
19PR00213,H9583,2,30,,17,2.0,2.8,7.0,,,.,,,,,
19PR00214,H9584,2,30,,17,2.0,3.2,8.1,,,.,,,,,
19PR00215,H9587,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00216,H9591,2,30,,17,2.0,3.3,8.4,,,.,,,,,
19PR00217,H9597,2,30,,17,2.0,2.9,7.4,,,.,,,,,
19PR00218,H9598,2,30,,17,2.0,3.0,7.7,,,.,,,,,
19PR00219,H9599,2,30,,17,2.0,3.8,9.7,,,.,,,,,
19PR00220,H9600,2,30,,17,2.0,3.9,9.9,,,.,,,,,
19PR00221,H9605,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00222,H9606,2,30,,17,2.0,4.2,10.7,,,Uveitis,,,,,
19PR00223,H9610,2,30,,17,2.0,3.3,8.5,,,.,,,,,
19PR00224,H9612,2,30,,17,2.0,3.0,7.5,,,.,,,,,
19PR00225,H9614,2,30,,17,2.0,3.3,8.5,,,.,,,,,
19PR00226,H9617,2,30,,17,2.0,3.5,8.9,,,.,,,,,
19PR00227,H9629,2,30,,17,2.0,3.0,7.7,,,BloodVagDisch,,,,,
19PR00228,H9630,2,30,,17,2.0,3.7,9.5,,,.,,,,,
19PR00229,H9634,2,30,,17,2.0,3.5,9.0,,,NO.LAMBS,,,,,
19PR00230,H9636,2,30,,17,2.0,2.8,7.2,,,.,,,,,
19PR00231,H9637,2,30,,17,2.0,3.7,9.5,,,.,,,,,
19PR00232,H9641,1,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00233,H9647,2,30,,17,2.0,2.6,6.5,,,.,,,,,
19PR00234,H9648,2,30,,17,2.0,2.7,6.9,,,LameLeft,,,,,
19PR00235,H9649,2,30,,17,2.0,3.2,8.2,,,.,,,,,
19PR00236,H9650,2,30,,17,2.0,3.0,7.5,,,SMBAG,,,,,
19PR00237,H9653,2,30,,17,2.0,3.3,8.5,,,.,,,,,
19PR00238,H9661,2,30,,17,2.0,3.4,8.6,,,NOT.DILATED,,,,,
19PR00239,H9663,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00240,H9672,2,30,,17,2.0,4.0,10.2,,,.,,,,,
19PR00241,H9673,2,30,,17,2.0,3.9,10.0,,,.,,,,,
19PR00242,H9677,2,30,,17,2.0,2.9,7.4,,,.,,,,,
19PR00243,H9683,2,30,,17,2.0,2.8,7.2,,,.,,,,,
19PR00244,H9684,1,30,,17,2.0,4.3,11.0,,,.,,,,,
19PR00245,H9686,2,30,,17,2.0,3.3,8.4,,,.,,,,,
19PR00246,H9689,2,30,,17,2.0,3.0,7.5,,,.,,,,,
19PR00247,H9692,2,30,,17,2.0,3.0,7.7,,,.,,,,,
19PR00248,H9694,2,30,,17,2.0,2.8,7.2,,,OKFORONE,,,,,
19PR00249,H9697,2,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00250,H9698,2,30,,17,2.0,3.7,9.3,,,.,,,,,
19PR00251,H9707,2,30,,17,2.0,4.1,10.3,,,.,,,,,
19PR00252,H9708,2,30,,17,2.0,3.3,8.5,,,.,,,,,
19PR00253,H9709,2,30,,17,2.0,3.5,9.0,,,HighTempTx,,,,,
19PR00254,H9714,2,30,,17,2.0,3.3,8.3,,,.,,,,,
19PR00255,H9715,2,30,,17,2.0,3.2,8.1,,,.,,,,,
19PR00256,H9718,2,30,,17,2.0,3.3,8.5,,,PINK,,,,,
19PR00257,H9720,2,30,,17,2.0,3.0,7.7,,,.,,,,,
19PR00258,H9722,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00259,H9725,2,30,,17,2.0,2.9,7.3,,,.,,,,,
19PR00260,H9728,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00261,H9732,2,30,,17,2.0,3.0,7.6,,,.,,,,,
19PR00262,H9739,2,30,,17,2.0,4.1,10.3,,,.,,,,,
19PR00263,H9740,2,30,,17,2.0,3.1,8.0,,,SM.BAG,,,,,
19PR00264,H9745,2,30,,17,2.0,3.4,8.7,,,.,,,,,
19PR00265,H9747,2,30,,17,2.0,3.2,8.2,,,SMBAG,,,,,
19PR00266,H9750,2,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00267,H9753,1,30,,17,2.0,3.3,8.5,,,Scurs,,,,,
19PR00268,H9754,2,30,,17,2.0,3.5,8.9,,,.,,,,,
19PR00269,H9756,2,30,,17,2.0,2.5,6.4,,,.,,,,,
19PR00270,H9762,2,30,,17,2.0,3.1,7.9,,,.,,,,,
19PR00271,H9766,2,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00272,H9767,2,30,,17,2.0,3.6,9.2,,,H.P,,,,,
19PR00273,H9773,2,30,,17,2.0,2.4,6.2,,,.,,,,,
19PR00274,H9779,2,30,,17,2.0,2.5,6.3,,,.,,,,,
19PR00275,H9781,2,30,,17,2.0,3.1,7.8,,,SM.BAG,,,,,
19PR00276,H9784,1,30,,17,2.0,3.3,8.5,,,Scar on nose,,,,,
19PR00277,H9789,2,30,,17,2.0,3.5,9.0,,,OK.FOR.ONE,,,,,
19PR00278,H9791,2,30,,17,2.0,3.7,9.3,,,SM.BAG,,,,,
19PR00279,H9793,2,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00280,H9795,2,30,,17,2.0,3.3,8.4,,,Scours,,,,,
19PR00281,H9796,2,30,,17,2.0,2.6,6.7,,,.,,,,,
19PR00282,H9807,2,30,,17,2.0,3.3,8.4,,,.,,,,,
19PR00283,H9812,2,30,,17,2.0,3.1,7.9,,,.,,,,,
19PR00284,H9814,2,30,,17,2.0,2.9,7.3,,,RP,,,,,
19PR00285,H9816,2,30,,17,2.0,3.5,8.8,,,.,,,,,
19PR00286,H9818,2,30,,17,2.0,3.1,8.0,,,SMBAG,,,,,
19PR00287,H9833,2,30,,17,2.0,3.2,8.2,,,Nice ewe,,,,,
19PR00288,H9834,2,30,,17,2.0,3.4,8.7,,,WnwtMissed,,,,,
19PR00289,H9835,2,30,,17,2.0,3.1,7.8,,,.,,,,,
19PR00290,H9841,2,30,,17,2.0,2.7,6.8,,,.,,,,,
19PR00291,H9842,2,30,,17,2.0,3.0,7.5,,,Scours,,,,,
19PR00292,H9845,1,30,,17,2.0,3.1,8.0,,,.,,,,,
19PR00293,H9846,2,30,,17,2.0,2.5,6.4,,,V.SM.BAG,,,,,
19PR00294,H9848,2,30,,17,2.0,3.3,8.5,,,.,,,,,
19PR00295,H9851,2,30,,17,2.0,3.1,8.0,,,3RD,,,,,
19PR00296,H9852,2,30,,17,2.0,3.5,9.0,,,.,,,,,
19PR00297,H9853,2,30,,17,2.0,,,,,.,,,,,
19PR00298,H9855,2,30,,17,2.0,2.9,7.4,,,.,,,,,
19PR00299,H9865,2,30,,17,2.0,3.4,8.7,,,.,,,,,
