UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
18PR00064,H9339,2,30,,16,2.0,3.5,9.0,,,1ST,,,,,
18PR00065,H9341,2,30,,16,2.0,3.3,8.3,,,ADRU Term,,,,,
18PR00066,H9346,2,30,,16,2.0,2.7,6.8,,,.,,,,,
18PR00067,H9356,2,30,,16,2.0,4.0,10.2,,,TerminalOnly,,,,,
18PR00068,H9357,2,30,,16,2.0,3.0,7.6,,,2ND,,,,,
18PR00069,H9358,2,30,,16,2.0,3.6,9.1,,,ADRU Term,,,,,
18PR00070,H9359,2,30,,16,2.0,2.8,7.2,,,1ST,,,,,
18PR00071,H9361,1,30,,16,2.0,3.1,8.0,,,Scurs,28.3,5.1,18.2,67.2,
18PR00072,H9362,1,30,,16,2.0,3.4,8.6,,,2ND.Scurs,26.4,4.6,17.4,83.1,
18PR00073,H9370,2,30,,16,2.0,3.5,9.0,,,ADRU Term,,,,,
18PR00074,H9374,1,30,,16,2.0,3.9,9.8,,,"1ST, Scurs",29.6,5.2,17.7,59.1,
18PR00075,H9378,2,30,,16,2.0,2.6,6.5,,,TerminalOnly,,,,,
18PR00076,H9380,2,30,,16,2.0,3.0,7.7,,,4TH,,,,,
18PR00077,H9383,2,30,,16,2.0,3.4,8.6,,,ADRU Term,,,,,
18PR00078,H9384,1,30,,16,2.0,3.7,9.5,,,2ND.Scur Left,28.9,5.1,17.6,62.8,
18PR00079,H9385,2,30,,16,2.0,3.0,7.5,,,TerminalOnly,,,,,
18PR00080,H9393,2,30,,16,2.0,3.7,9.4,,,3RD.SCRS,,,,,
18PR00081,H9403,2,30,,16,2.0,4.5,11.5,,,ADRU Term,,,,,
18PR00082,H9405,2,30,,16,2.0,3.1,8.0,,,ADRU Term,,,,,
18PR00083,H9415,2,30,,16,2.0,3.3,8.5,,,2ND.H,,,,,
18PR00084,H9416,2,30,,16,2.0,2.6,6.6,,,TerminalOnly,,,,,
18PR00085,H9419,2,30,,16,2.0,3.3,8.4,,,2ND.H,,,,,
18PR00086,H9420,1,30,,16,2.0,3.3,8.5,,,1ST.SCRS,31.1,6.4,20.7,50.2,
18PR00087,H9421,1,30,,16,2.0,3.1,8.0,,,Nice,32.3,6.4,19.8,40.9,
18PR00088,H9422,1,30,,16,2.0,3.4,8.6,,,1ST.P,34.4,6.4,18.7,25.9,
18PR00089,H9423,2,30,,16,2.0,3.8,9.6,,,ADRU Term,,,,,
18PR00090,H9424,2,30,,16,2.0,2.6,6.6,,,3RD.P,,,,,
18PR00091,H9429,2,30,,16,2.0,3.2,8.2,,,ADRU Term,,,,,
18PR00092,H9430,2,30,,16,2.0,2.5,6.4,,,1ST,,,,,
18PR00093,H9432,2,30,,16,2.0,3.0,7.5,,,2ND,,,,,
18PR00094,H9435,2,30,,16,2.0,3.0,7.6,,,TerminalOnly,,,,,
18PR00095,H9436,2,30,,16,2.0,3.7,9.4,,,1ST.H.SCRS,,,,,
18PR00096,H9437,2,30,,16,2.0,3.4,8.6,,,2ND,,,,,
18PR00097,H9438,2,30,,16,2.0,3.5,8.8,,,1ST,,,,,
18PR00098,H9439,2,30,,16,2.0,3.3,8.5,,,2ND,,,,,
18PR00099,H9442,2,30,,16,2.0,3.0,7.5,,,1ST.,,,,,
18PR00100,H9443,2,30,,16,2.0,3.3,8.5,,,2ND.SCRS,,,,,
18PR00101,H9444,1,30,,16,2.0,4.1,10.3,,,"1ST, Scurs",22.6,4.8,21.4,93.7,
18PR00102,H9448,2,30,,16,2.0,3.1,8.0,,,3RD,,,,,
18PR00103,H9455,2,30,,16,2.0,2.4,6.0,,,2ND,,,,,
18PR00104,H9460,2,30,,16,2.0,3.3,8.5,,,2ND,,,,,
18PR00105,H9465,2,30,,16,2.0,2.5,6.3,,,1ST,,,,,
18PR00106,H9470,2,30,,16,2.0,3.4,8.7,,,ADRU Term,,,,,
18PR00107,H9471,2,30,,16,2.0,3.7,9.4,,,TerminalOnly,,,,,
18PR00108,H9482,2,30,,16,2.0,2.8,7.1,,,3RD.SCRS,,,,,
18PR00109,H9486,1,30,,16,2.0,3.9,10.0,,,2ND.Scurs,29.7,5.6,18.8,57.8,
18PR00110,H9488,2,30,,16,2.0,3.1,8.0,,,PNEU.SCRS.FVR,,,,,
18PR00111,H9497,2,30,,16,2.0,2.6,6.6,,,2ND,,,,,
18PR00112,H9498,2,30,,16,2.0,2.8,7.2,,,ADRU Term,,,,,
18PR00113,H9501,2,30,,16,2.0,3.3,8.4,,,2ND,,,,,
18PR00114,H9504,2,30,,16,2.0,2.9,7.4,,,2ND.NICE,,,,,
18PR00115,H9505,2,30,,16,2.0,1.8,4.6,,,ADRU Term,,,,,
18PR00116,H9508,2,30,,16,2.0,4.3,11.0,,,1ST,,,,,
18PR00117,H9510,2,30,,16,2.0,3.2,8.2,,,ADRU Term,,,,,
18PR00118,H9512,2,30,,16,2.0,3.0,7.5,,,2ND,,,,,
18PR00119,H9516,2,30,,16,2.0,3.3,8.4,,,TerminalOnly,,,,,
18PR00120,H9519,1,30,,16,2.0,4.3,10.8,,,1ST,23.9,4.9,20.5,90.3,
18PR00121,H9525,2,30,,16,2.0,3.4,8.6,,,1ST,,,,,
18PR00122,H9528,2,30,,16,2.0,3.1,8.0,,,2ND,,,,,
18PR00123,H9535,2,30,,16,2.0,2.8,7.0,,,Rescued,,,,,
18PR00124,H9537,2,30,,16,2.0,2.9,7.3,,,2ND.SCRS.PNEU,,,,,
18PR00125,H9544,2,30,,16,2.0,3.1,8.0,,,1ST,,,,,
18PR00126,H9548,2,30,,16,2.0,3.5,9.0,,,1ST.H,,,,,
18PR00127,H9549,2,30,,16,2.0,3.5,9.0,,,2ND.H,29.4,7.5,25.6,60.8,
18PR00128,H9551,2,30,,16,2.0,3.3,8.4,,,ADRU Term,,,,,
18PR00129,H9553,2,30,,16,2.0,3.3,8.5,,,3RD,,,,,
18PR00130,H9583,2,30,,17,1.0,2.9,7.3,3-,1,.,26.0,4.5,17.2,85.4,
18PR00131,H9584,2,30,,17,1.0,2.4,6.0,4+,1,.,25.7,5.7,22.2,77.5,
18PR00132,H9586,1,30,,17,1.0,2.8,7.0,2,1,HAIRY,23.5,4.0,17.1,95.2,
18PR00133,H9587,2,30,,17,1.0,2.8,7.0,2-,2,.,28.3,5.9,20.8,66.4,
18PR00134,H9591,2,30,,17,1.0,2.8,7.2,2+,1,.,26.3,4.3,16.6,84.0,
18PR00135,H9597,2,30,,17,1.0,2.0,5.0,2+,1,.,30.4,5.8,19.1,53.2,
18PR00136,H9598,2,30,,17,1.0,2.5,6.3,2-,1,.,29.5,5.3,17.9,60.5,
18PR00137,H9599,2,30,,17,1.0,2.7,6.9,2-,1,.,27.0,5.8,21.3,74.6,
18PR00138,H9600,2,30,,17,1.0,3.1,7.8,2+,1,.,26.0,5.2,19.8,82.0,
18PR00139,H9601,2,30,,17,1.0,3.3,8.5,3+,1,.,23.9,6.5,26.9,82.2,
18PR00140,H9603,1,30,,17,1.0,3.1,8.0,2,2,Pink eyes,29.7,4.7,15.8,56.5,
18PR00141,H9605,2,30,,17,1.0,3.1,8.0,1-,1,.,27.9,6.2,22.4,68.3,
18PR00142,H9606,2,30,,17,1.0,3.5,9.0,2-,1,.,28.4,5.3,18.6,69.6,
18PR00143,H9607,2,30,,17,1.0,3.1,8.0,2+,1,.,26.1,6.6,25.2,75.1,
18PR00144,H9609,1,30,,17,1.0,2.8,7.0,2+,1,Scurs,24.1,4.1,17.0,94.7,
18PR00145,H9610,2,30,,17,1.0,3.9,10.0,2+,1,Eye Tx,24.1,4.6,19.0,92.2,
18PR00146,H9612,2,30,,17,1.0,2.9,7.4,2+,1,.,34.5,7.3,21.2,28.3,
18PR00147,H9614,2,30,,17,1.0,2.8,7.2,2-,1,.,31.0,5.6,18.1,48.6,
18PR00148,H9617,2,30,,17,1.0,3.1,8.0,2+,1,.,28.8,5.1,17.9,64.8,
18PR00149,H9621,2,30,,17,1.0,3.0,7.5,2-,1,.,27.4,6.4,23.3,70.6,
18PR00150,H9629,2,30,,17,1.0,2.4,6.0,2-,1,BloodVagDisch,28.6,5.5,19.4,64.9,
18PR00151,H9630,2,30,,17,1.0,2.8,7.0,2-,1,.,27.0,5.0,18.6,76.4,
18PR00152,H9634,2,30,,17,1.0,2.8,7.1,2,1,.,26.1,4.9,18.8,83.2,
18PR00153,H9636,2,30,,17,1.0,2.8,7.0,2,1,.,28.3,5.6,19.9,67.0,
18PR00154,H9637,2,30,,17,1.0,3.9,10.0,2-,1,BL.SPOT.R.HIP,29.6,5.7,19.1,55.2,
18PR00155,H9638,1,30,,17,1.0,4.1,10.3,2,1,Buttons,29.1,5.8,20.0,60.7,
18PR00156,H9641,1,30,,17,1.0,2.8,7.0,2,1,.,23.6,4.5,19.1,93.0,
18PR00157,H9643,2,30,,17,1.0,3.1,7.8,2,1,Scours,25.6,4.4,17.4,87.2,
18PR00158,H9644,1,30,,17,1.0,2.8,7.0,2+,2,Scurs,24.0,4.0,16.7,93.9,
18PR00159,H9647,2,30,,17,1.0,2.3,5.9,2-,1,.,24.1,5.7,23.5,84.6,
18PR00160,H9648,2,30,,17,1.0,2.4,6.2,2,1,HAIRY,25.2,5.0,19.8,85.0,
18PR00161,H9649,2,30,,17,1.0,3.3,8.5,3,1,.,25.0,4.1,16.6,91.7,
18PR00162,H9650,2,30,,17,1.0,2.8,7.2,2,1,.,25.1,4.1,16.5,91.3,
18PR00163,H9653,2,30,,17,1.0,3.1,7.8,2+,1,.,30.6,5.3,17.3,51.5,
18PR00164,H9654,1,30,,17,1.0,2.9,7.3,2-,2,Scurs,23.3,5.3,22.8,89.0,
18PR00165,H9660,1,30,,17,1.0,2.5,6.4,2-,1,.,,,,,
18PR00166,H9661,2,30,,17,1.0,2.5,6.4,2+,1,HAIRY.Scours,24.1,4.5,18.7,92.2,
18PR00167,H9663,2,30,,17,1.0,2.5,6.4,2,1,.,31.1,5.7,18.3,47.3,
18PR00168,H9666,1,30,,17,1.0,3.2,8.2,3,2,Scurs,25.0,4.1,16.2,90.8,
18PR00169,H9672,2,30,,17,1.0,3.1,8.0,2-,1,.,26.1,4.6,17.6,84.6,
18PR00170,H9673,2,30,,17,1.0,4.1,10.3,2-,1,.,29.4,5.3,18.2,58.4,
18PR00171,H9676,1,30,,17,1.0,3.5,9.0,2,3,Scurs,26.5,5.0,18.9,79.8,
18PR00172,H9677,2,30,,17,1.0,2.4,6.0,2-,1,.,25.8,5.6,21.6,78.6,
18PR00173,H9683,2,30,,17,1.0,2.6,6.5,2-,1,BR.SPOT.R.EAR,28.0,5.9,21.1,66.4,
18PR00174,H9684,1,30,,17,1.0,4.0,10.2,2,1,.,26.8,5.3,19.9,76.0,
18PR00175,H9686,2,30,,17,1.0,2.2,5.5,2,1,.,24.3,4.2,17.5,93.5,
18PR00176,H9689,2,30,,17,1.0,2.6,6.5,2-,1,.,25.8,4.4,17.2,86.3,
18PR00177,H9692,2,30,,17,1.0,2.5,6.4,2,1,.,27.2,4.7,17.4,78.0,
18PR00178,H9694,2,30,,17,1.0,3.0,7.5,2+,1,.,26.9,5.0,18.5,78.6,
18PR00179,H9697,2,30,,17,1.0,2.2,5.5,2-,1,2ND.ScoursFxL,26.5,4.3,16.3,83.6,
18PR00180,H9698,2,30,,17,1.0,3.3,8.4,2+,1,.,25.9,7.0,27.1,76.1,
18PR00181,H9703,1,30,,17,1.0,3.8,9.7,2-,1,Scurs,25.2,4.8,18.9,88.0,
18PR00182,H9707,2,30,,17,1.0,3.7,9.4,2,1,.,28.2,5.6,19.8,68.2,
18PR00183,H9708,2,30,,17,1.0,3.1,8.0,2-,1,.,26.4,4.7,17.9,82.8,
18PR00184,H9709,2,30,,17,1.0,2.8,7.0,3,1,.,26.0,5.5,21.4,80.1,
18PR00185,H9714,2,30,,17,1.0,2.2,5.6,2-,1,.,25.2,4.4,17.5,89.1,
18PR00186,H9715,2,30,,17,1.0,2.4,6.2,2-,1,.,25.5,5.0,19.7,83.7,
18PR00187,H9718,2,30,,17,1.0,2.6,6.5,2-,1,PINK,22.4,3.9,17.6,96.7,
18PR00188,H9720,2,30,,17,1.0,3.3,8.5,2-,1,LEAST.FULL,23.4,4.1,17.5,95.0,
18PR00189,H9722,2,30,,17,1.0,2.4,6.0,2+,1,.,23.9,3.7,15.5,95.1,
18PR00190,H9725,2,30,,17,1.0,3.0,7.5,2-,1,.,25.5,5.2,20.5,83.5,
18PR00191,H9728,2,30,,17,1.0,3.1,7.8,2+,1,Dyspnea,23.2,3.9,16.9,96.3,
18PR00192,H9732,2,30,,17,1.0,2.2,5.5,2-,1,.,28.9,5.0,17.2,65.4,
18PR00193,H9739,2,30,,17,1.0,2.3,5.8,2-,1,.,25.5,5.4,21.3,82.5,
18PR00194,H9740,2,30,,17,1.0,3.1,8.0,2,1,.,28.5,5.4,18.9,65.1,
18PR00195,H9745,2,30,,17,1.0,2.6,6.5,2-,1,.,28.8,4.8,16.8,64.3,
18PR00196,H9747,2,30,,17,1.0,3.1,7.9,2+,1,.,26.9,5.9,21.8,72.0,
18PR00197,H9748,2,30,,17,1.0,2.5,6.4,2+,1,.,25.8,5.8,22.6,78.4,
18PR00198,H9750,2,30,,17,1.0,2.2,5.7,3,1,.,23.5,5.4,23.0,88.5,
18PR00199,H9752,2,30,,17,1.0,3.3,8.3,2,1,.,27.9,6.3,22.4,67.5,
18PR00200,H9753,1,30,,17,1.0,3.3,8.5,2-,2,Scurs,27.4,6.6,24.3,71.7,
18PR00201,H9754,2,30,,17,1.0,3.1,8.0,3,1,.,31.3,5.8,18.6,44.9,
18PR00202,H9755,1,30,,17,1.0,3.1,8.0,2,1,"Pink, scabby",,,,,
18PR00203,H9756,2,30,,17,1.0,2.9,7.4,2-,1,.,26.9,5.6,20.7,74.1,
18PR00204,H9762,2,30,,17,1.0,3.8,9.7,3,1,.,25.2,5.2,20.6,84.7,
18PR00205,H9765,2,30,,17,1.0,2.5,6.4,2-,1,Scours,23.2,4.1,17.8,94.9,
18PR00206,H9766,2,30,,17,1.0,2.4,6.2,2,1,PINK,23.2,3.6,15.6,97.3,
18PR00207,H9767,2,30,,17,1.0,2.8,7.0,2+,1,H.P,26.2,6.4,24.5,76.1,
18PR00208,H9773,2,30,,17,1.0,2.5,6.3,2-,1,.,24.9,4.2,16.8,91.0,
18PR00209,H9774,1,30,,17,1.0,3.7,9.5,3,1,NICE LAMB,24.9,4.4,17.6,90.1,
18PR00210,H9776,1,30,,17,1.0,3.7,9.5,2-,1,.,30.1,5.4,18.0,54.8,
18PR00211,H9778,1,30,,17,1.0,,,,,.,,,,,
18PR00212,H9779,2,30,,17,1.0,2.6,6.5,2+,1,.,26.3,5.5,20.8,79.6,
18PR00213,H9781,2,30,,17,1.0,2.4,6.0,2,1,.,26.6,4.3,16.3,84.2,
18PR00214,H9782,1,30,,17,1.0,3.2,8.2,2,1,Scurs,23.0,3.6,15.6,98.0,
18PR00215,H9784,1,30,,17,1.0,3.8,9.7,2+,1,Scar on nose,26.7,5.3,19.8,76.5,
18PR00216,H9786,2,30,,17,1.0,2.6,6.7,2+,1,HAIRY,26.0,4.6,17.8,85.0,
18PR00217,H9789,2,30,,17,1.0,3.0,7.5,2,1,.,27.3,4.9,18.1,77.2,
18PR00218,H9791,2,30,,17,1.0,3.3,8.3,2-,1,.,29.4,5.8,19.9,61.3,
18PR00219,H9793,2,30,,17,1.0,2.4,6.0,2,1,.,27.5,5.3,19.4,71.5,
18PR00220,H9795,2,30,,17,1.0,2.1,5.3,2-,1,Scours,30.2,6.9,22.8,54.7,
18PR00221,H9796,2,30,,17,1.0,2.8,7.0,2+,1,.,25.1,3.9,15.4,92.6,
18PR00222,H9799,1,30,,17,1.0,2.8,7.2,4,1,Scours,23.1,4.1,17.6,95.9,
18PR00223,H9807,2,30,,17,1.0,3.6,9.2,4,1,.,29.2,4.9,16.9,61.9,
18PR00224,H9812,2,30,,17,1.0,2.8,7.0,2+,1,.,30.9,6.7,21.6,50.6,
18PR00225,H9814,2,30,,17,1.0,2.0,5.0,2,1,Scours,25.3,4.3,17.1,90.0,
18PR00226,H9816,2,30,,17,1.0,2.4,6.0,2-,1,BL.R.HOCKScou,29.6,5.3,17.8,58.1,
18PR00227,H9818,2,30,,17,1.0,2.8,7.0,2+,1,.,23.7,3.9,16.4,96.1,
18PR00228,H9824,1,30,,17,1.0,3.5,9.0,2,1,.,23.4,4.2,18.0,94.7,
18PR00229,H9829,2,30,,17,1.0,2.6,6.5,2,1,.,26.3,4.0,15.1,87.1,
18PR00230,H9833,2,30,,17,1.0,2.2,5.6,3,1,.,27.0,5.0,18.7,77.7,
18PR00231,H9834,2,30,,17,1.0,3.0,7.5,2-,1,WnwtMissed,28.6,5.0,17.5,66.9,
18PR00232,H9835,2,30,,17,1.0,2.4,6.0,2-,1,.,24.0,4.3,18.0,93.5,
18PR00233,H9836,1,30,,17,1.0,3.4,8.7,2,1,.,26.4,4.2,15.7,86.2,
18PR00234,H9841,2,30,,17,1.0,2.2,5.5,2-,1,UGLY,29.0,5.5,18.8,61.9,
18PR00235,H9842,2,30,,17,1.0,2.8,7.0,3+,1,Scours,29.1,5.7,19.4,60.9,
18PR00236,H9845,1,30,,17,1.0,3.6,9.2,2-,1,.,25.0,4.1,16.5,91.3,
18PR00237,H9846,2,30,,17,1.0,2.2,5.5,2-,1,.,29.1,5.3,18.2,63.0,
18PR00238,H9848,2,30,,17,1.0,3.3,8.5,2-,1,.,27.9,6.1,22.0,66.5,
18PR00239,H9851,2,30,,17,1.0,2.9,7.4,2,1,3RD,23.1,4.1,17.8,96.4,
18PR00240,H9852,2,30,,17,1.0,3.0,7.7,2+,1,HAIRY,25.7,4.1,16.0,89.6,
18PR00241,H9853,2,30,,17,1.0,2.2,5.5,2-,1,BR.PATCH.BACK,28.5,5.6,19.5,67.9,
18PR00242,H9855,2,30,,17,1.0,2.8,7.0,2-,1,.,26.2,4.7,18.0,82.1,
18PR00243,H9856,1,30,,17,1.0,3.8,9.6,2-,1,.,26.7,5.4,20.1,75.6,
18PR00244,H9861,1,30,,17,1.0,3.1,8.0,2+,1,.,26.0,4.5,17.4,82.3,
18PR00245,H9865,2,30,,17,1.0,3.0,7.5,2-,1,.,26.5,4.5,17.0,82.9,
18PR00246,H9866,1,30,,17,1.0,2.9,7.4,4,1,.,25.5,4.5,17.5,86.7,
18PR00247,H9868,2,30,,17,1.0,3.1,8.0,2-,1,PINK.EARS,26.3,4.7,17.8,84.0,
18PR00248,H9871,1,30,,17,1.0,3.7,9.3,2-,1,Buttons,25.4,4.4,17.5,88.9,
18PR00249,H9878,2,30,,17,1.0,2.8,7.0,2,1,ConjunctvtsSc,27.8,4.9,17.5,71.7,
18PR00250,H9879,1,30,,17,1.0,3.0,7.5,2-,1,.,25.7,4.8,18.5,85.3,
18PR00251,H9880,2,30,,17,1.0,2.4,6.0,2,1,.,28.6,5.1,17.8,66.3,
18PR00252,H9882,2,30,,17,1.0,1.9,4.7,2,1,.,27.4,4.8,17.5,75.7,
18PR00253,H9883,2,30,,17,1.0,2.8,7.0,2-,1,NICE LAMB,27.6,4.5,16.3,76.1,
18PR00254,H9884,2,30,,17,1.0,2.4,6.2,2+,1,UGLY,24.7,4.4,17.7,91.0,
18PR00255,H9886,2,30,,17,1.0,2.1,5.3,2-,1,.,26.1,4.4,16.9,86.0,
18PR00256,H9889,2,30,,17,1.0,1.7,4.4,2+,1,PINK,23.6,4.3,18.2,94.2,
18PR00257,H9891,2,30,,17,1.0,2.8,7.0,2-,1,.,25.7,5.1,19.8,83.2,
18PR00258,H9892,2,30,,17,1.0,3.0,7.7,2-,1,.,25.9,4.8,18.6,84.5,
18PR00259,H9893,2,30,,17,1.0,2.5,6.3,3,1,.,26.6,6.0,22.5,78.8,
18PR00260,H9896,2,30,,17,1.0,2.8,7.0,2-,1,.,25.5,4.9,19.3,84.6,
18PR00261,H9899,2,30,,17,1.0,2.4,6.0,2-,1,.,27.6,5.2,18.8,71.0,
18PR00262,H9900,2,30,,17,1.0,2.7,6.8,2-,1,.,24.7,4.8,19.5,88.4,
18PR00263,H9903,2,30,,17,1.0,2.4,6.0,2,1,.,26.0,5.5,21.2,78.9,
18PR00264,H9906,2,30,,17,1.0,2.6,6.5,2-,1,.,25.3,4.3,16.9,90.7,
18PR00265,H9908,1,30,,17,1.0,3.5,8.8,3-,2,Scurs,24.9,5.5,22.1,83.8,
18PR00266,H9909,1,30,,17,1.0,3.1,8.0,3-,2,PINK.2@ONCE,26.5,5.7,21.3,75.6,
18PR00267,H9910,2,30,,17,1.0,2.6,6.5,3-,1,PINK,22.8,4.0,17.4,96.9,
18PR00268,H9914,1,30,,17,1.0,3.8,9.6,2-,1,.,28.3,4.9,17.2,68.0,
18PR00269,H9916,2,30,,17,1.0,2.8,7.0,2-,1,.,23.8,4.3,18.0,93.9,
18PR00270,H9917,1,30,,17,1.0,3.3,8.4,2-,1,.,25.3,4.1,16.0,90.3,
18PR00271,H9920,2,30,,17,1.0,2.4,6.0,2+,1,.,25.0,5.0,20.0,86.9,
18PR00272,H9923,2,30,,17,1.0,2.9,7.3,2-,1,.,25.7,4.5,17.6,83.9,
18PR00273,H9924,2,30,,17,1.0,2.4,6.0,2-,1,.,29.5,6.1,20.6,57.7,
