UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
23PR00030,A1536,2,30,,22,1.0,3.1,8.0,,,.,30.0,5.4,18.0,55.8,50
23PR00031,A1538,1,30,,22,1.0,3.0,7.5,,,HAIRY,27.0,4.6,16.9,80.5,56
23PR00032,A1543,2,30,,22,1.0,3.5,9.0,,,.,22.8,3.7,16.0,98.1,62
23PR00033,A1545,2,30,,22,1.0,3.3,8.3,,,.,27.6,5.4,19.7,73.0,56
23PR00034,A1548,2,30,,22,1.0,3.1,7.8,,,.,27.4,4.3,15.6,80.9,56
23PR00035,A1549,2,30,,22,1.0,2.2,5.5,,,.,26.6,4.4,16.7,80.7,56
23PR00036,A1551,2,30,,22,1.0,2.2,5.5,,,.,23.1,4.0,17.3,96.4,62
23PR00037,A1553,2,30,,22,1.0,2.9,7.3,,,.,24.0,5.1,21.1,88.6,60
23PR00038,A1554,2,30,,22,1.0,2.6,6.5,,,.,28.1,5.5,19.4,68.1,54
23PR00039,A1556,1,30,,22,1.0,3.5,9.0,,,.,24.7,4.4,18.0,91.1,60
23PR00040,A1557,1,30,,22,1.0,4.5,11.5,,,HAIRY,25.6,5.5,21.3,83.1,58
23PR00041,A1558,2,30,,22,1.0,3.0,7.5,,,.,25.0,4.3,17.2,90.0,58
23PR00042,A1561,1,30,,22,1.0,2.0,5.0,,,.,24.1,4.0,16.6,93.7,60
23PR00043,A1565,1,30,,22,1.0,2.9,7.3,,,.,28.0,6.1,21.6,69.7,54
23PR00044,A1569,2,30,,22,1.0,2.8,7.0,,,HAIRY,26.8,5.0,18.8,79.5,56
23PR00045,A1574,2,30,,22,1.0,2.8,7.0,,,.,27.3,4.7,17.3,76.4,56
23PR00046,A1577,1,30,,22,1.0,2.2,5.5,,,.,25.6,5.0,19.4,85.2,58
23PR00047,A1579,1,30,,22,1.0,3.3,8.3,,,.,25.8,4.5,17.4,86.9,58
23PR00048,A1581,2,30,,22,1.0,2.8,7.0,,,.,25.5,5.5,21.5,82.0,58
23PR00049,A1582,2,30,,22,1.0,3.0,7.5,,,.,,,,,
23PR00050,A1584,2,30,,22,1.0,3.0,7.5,,,.,25.8,5.2,20.1,83.0,58
23PR00051,A1585,1,30,,22,1.0,3.7,9.3,,,SPLITSCROTUM,22.5,4.7,20.7,95.0,62
23PR00052,A1587,1,30,,22,1.0,3.0,7.5,,,BlEyesSlOver,23.7,5.1,21.7,89.7,60
23PR00053,A1589,2,30,,22,1.0,2.9,7.3,,,.,24.5,4.8,19.7,90.0,60
23PR00054,A1594,2,30,,22,1.0,3.9,10.0,,,.,27.6,4.6,16.6,77.4,56
23PR00055,A1596,1,30,,22,1.0,3.3,8.5,,,.,24.9,5.3,21.2,85.5,60
23PR00056,A1601,1,30,,22,1.0,3.1,8.0,,,NICE LAMB,26.2,4.6,17.6,84.4,58
23PR00057,A1611,2,30,,22,1.0,3.5,8.8,,,.,24.6,4.9,19.9,87.4,60
23PR00058,A1613,2,30,,22,1.0,2.7,6.8,,,.,23.6,4.6,19.6,92.8,60
23PR00059,A1614,2,30,,22,1.0,2.6,6.5,,,.,26.2,5.5,21.0,80.3,58
23PR00060,A1615,2,30,,22,1.0,3.3,8.5,,,.,28.4,5.1,18.0,69.9,54
23PR00061,A1616,2,30,,22,1.0,2.7,6.8,,,.,25.0,4.1,16.5,92.0,58
23PR00062,A1617,2,30,,22,1.0,4.3,11.0,,,.,25.3,5.2,20.7,86.1,58
23PR00063,A1618,2,30,,22,1.0,2.8,7.0,,,.,26.1,4.5,17.3,88.7,58
23PR00064,A1624,1,30,,22,1.0,3.1,8.0,,,.,26.3,4.9,18.8,81.9,58
23PR00065,A1625,2,30,,22,1.0,3.1,7.8,,,.,25.5,4.3,16.8,91.4,58
23PR00066,A1626,2,30,,22,1.0,2.6,6.5,,,.,23.4,4.0,16.9,96.4,62
23PR00067,A1629,1,30,,22,1.0,2.5,6.3,,,.,23.2,4.7,20.1,93.8,62
23PR00068,A1632,2,30,,22,1.0,3.3,8.3,,,.,26.4,4.4,16.6,83.7,56
23PR00069,A1637,2,30,,22,1.0,3.3,8.5,,,.,24.2,5.8,23.8,85.4,60
23PR00070,A1638,1,30,,22,1.0,3.7,9.3,,,.,24.9,4.3,17.5,90.8,60
23PR00071,A1642,1,30,,22,1.0,2.4,6.0,,,.,23.0,4.4,19.2,94.6,62
23PR00072,A1644,2,30,,22,1.0,2.9,7.3,,,.,23.3,4.5,19.4,93.5,62
23PR00073,A1645,1,30,,22,1.0,2.4,6.0,,,UGLY,,,,,
23PR00074,A1646,2,30,,22,1.0,2.8,7.0,,,.,25.8,4.7,18.1,87.9,58
23PR00075,A1648,2,30,,22,1.0,2.7,6.8,,,.,27.4,4.7,17.0,79.4,56
23PR00076,A1649,2,30,,22,1.0,3.0,7.5,,,.,25.3,4.3,16.9,90.1,58
23PR00077,A1651,2,30,,22,1.0,2.3,5.8,,,HAIRY,22.1,4.1,18.7,97.2,62
23PR00078,A1654,2,30,,22,1.0,3.1,8.0,,,.,,,,,
23PR00079,A1658,2,30,,22,1.0,3.1,7.8,,,.,27.3,4.8,17.6,76.9,56
23PR00080,A1659,1,30,,22,1.0,2.8,7.0,,,.,24.7,4.1,16.7,91.9,60
23PR00081,A1660,1,30,,22,1.0,2.4,6.0,,,PinkSlOver,24.0,4.6,19.1,93.5,60
23PR00082,A1663,2,30,,22,1.0,2.4,6.0,,,.,27.0,4.7,17.4,79.2,56
23PR00083,A1665,2,30,,22,1.0,2.5,6.3,,,HAIRY,25.1,3.5,13.9,94.9,58
23PR00084,A1666,1,30,,22,1.0,2.8,7.0,,,HAIRY,26.8,4.9,18.4,78.3,56
23PR00085,A1674,2,30,,22,1.0,3.3,8.5,,,HAIRY,27.9,4.9,17.5,72.8,54
23PR00086,A1675,1,30,,22,1.0,2.8,7.0,,,HAIRY,23.1,5.0,21.5,92.3,62
23PR00087,A1678,2,30,,22,1.0,2.2,5.5,,,HAIRY,22.1,5.0,22.4,93.8,62
23PR00088,A1684,2,30,,22,1.0,3.1,7.8,,,2ND+2@ONCE,24.0,4.7,19.4,92.2,60
23PR00089,A1685,2,30,,22,1.0,3.3,8.3,,,.,27.5,5.2,19.0,74.1,56
23PR00090,A1692,2,30,,22,1.0,3.1,7.8,,,.,27.7,5.1,18.2,73.8,56
23PR00091,A1703,1,30,,22,1.0,3.1,8.0,,,.,23.7,5.8,24.5,87.6,60
23PR00092,A1706,2,30,,22,1.0,3.3,8.5,,,.,30.6,5.1,16.6,50.8,50
23PR00093,A1709,2,30,,22,1.0,2.8,7.0,,,.,25.2,5.0,19.8,86.7,58
23PR00094,A1712,2,30,,22,1.0,3.7,9.5,,,3RD,25.4,3.7,14.7,92.6,58
23PR00095,A1713,1,30,,22,1.0,1.9,4.8,,,.,22.0,4.3,19.5,98.4,64
23PR00096,A1714,2,30,,22,1.0,2.4,6.0,,,.,23.9,3.4,14.0,96.5,60
23PR00097,A1718,1,30,,22,1.0,3.1,8.0,,,.,25.8,5.7,22.2,80.5,58
23PR00098,A1723,2,30,,22,1.0,3.3,8.5,,,.,25.8,4.7,18.3,87.0,58
23PR00099,A1725,2,30,,22,1.0,3.3,8.3,,,.,27.2,5.6,20.7,74.4,56
23PR00100,A1726,2,30,,22,1.0,3.5,9.0,,,.,24.6,4.1,16.6,93.0,60
23PR00101,A1727,1,30,,22,1.0,1.6,4.0,,,.,24.4,5.6,22.8,87.0,60
23PR00102,A1729,1,30,,22,1.0,3.5,9.0,,,.,23.2,4.5,19.4,94.3,62
23PR00103,A1734,2,30,,22,1.0,3.3,8.5,,,.,28.4,6.0,21.1,67.0,54
23PR00104,A1736,2,30,,22,1.0,2.5,6.3,,,.,26.1,5.0,19.2,84.6,58
23PR00105,A1742,2,30,,22,1.0,2.8,7.0,,,1ST,28.8,5.8,20.3,64.9,54
23PR00106,A1743,1,30,,22,1.0,2.6,6.5,,,2ND,30.4,7.1,23.3,52.1,50
23PR00107,A1745,2,30,,22,1.0,2.2,5.5,,,.,24.8,4.3,17.5,90.6,60
23PR00108,A1753,2,30,,22,1.0,2.7,6.8,,,HAIRY,23.6,4.3,18.3,94.1,60
23PR00109,A1754,2,30,,22,1.0,2.2,5.5,,,HAIRY,25.2,4.5,18.0,87.7,58
23PR00110,A1761,1,30,,22,1.0,2.9,7.3,,,HAIRY,23.4,4.0,17.2,95.3,62
23PR00111,A1762,2,30,,22,1.0,2.4,6.0,,,.,26.0,4.6,17.6,86.1,58
23PR00112,K5450,2,06,,22,1.0,2.6,6.5,,,.,24.8,5.6,22.5,85.8,60
23PR00113,K5451,2,06,,22,1.0,2.6,6.5,,,.,25.2,4.7,18.7,88.9,58
23PR00114,K5452,2,06,,22,1.0,2.8,7.0,,,2ND,24.2,3.9,16.1,95.0,60
23PR00115,K5453,2,06,,22,1.0,3.1,8.0,,,.,23.7,4.1,17.5,94.9,60
23PR00116,K5456,2,06,,22,1.0,3.0,7.5,,,.,22.2,4.1,18.7,96.4,62
23PR00117,K5458,2,06,,22,1.0,3.7,9.3,,,.,22.4,4.0,17.8,97.7,62
23PR00118,K5460,1,06,,22,1.0,2.8,7.0,,,.,23.3,4.1,17.5,96.0,62
23PR00119,K5463,2,06,,22,1.0,3.1,8.0,,,.,21.3,3.4,16.0,99.2,64
23PR00120,K5464,2,06,,22,1.0,3.1,8.0,,,.,25.4,4.2,16.7,89.2,58
23PR00121,K5465,2,06,,22,1.0,2.9,7.3,,,HAIRY,27.8,5.6,20.0,74.5,56
23PR00122,K5468,1,06,,22,1.0,2.2,5.5,,,HAIRY,27.2,5.6,20.4,75.9,56
23PR00123,K5470,1,06,,22,1.0,2.8,7.0,,,.,22.7,4.0,17.7,96.6,62
23PR00124,K5478,2,06,,22,1.0,3.7,9.5,,,.,25.3,4.0,15.9,89.8,58
23PR00125,K5480,1,06,,22,1.0,3.7,9.3,,,.,21.7,3.6,16.7,98.3,64
23PR00126,K5481,2,06,,22,1.0,2.7,6.8,,,.,23.5,3.7,15.8,97.1,60
23PR00127,K5482,2,06,,22,1.0,3.3,8.3,,,.,24.7,3.6,14.5,95.1,60
23PR00128,K5483,1,06,,22,1.0,3.1,8.0,,,Notched,23.7,3.9,16.5,95.5,60
23PR00129,K5484,1,06,,22,1.0,2.6,6.5,,,.,25.5,4.7,18.4,87.7,58
23PR00130,K5487,2,06,,22,1.0,2.8,7.0,,,.,25.7,4.3,16.8,88.5,58
23PR00131,K5493,1,06,,22,1.0,,,,,.,,,,,
23PR00132,K5497,2,06,,22,1.0,3.9,9.8,,,.,25.9,5.2,19.9,84.5,58
23PR00133,K5500,1,06,,22,1.0,2.0,5.0,,,.,24.8,3.8,15.2,94.1,60
23PR00134,K5501,1,06,,22,1.0,2.6,6.5,,,.,19.7,3.2,16.4,99.5,70
23PR00135,K5504,2,06,,22,1.0,3.0,7.5,,,HAIRY,24.0,3.9,16.1,93.1,60
23PR00136,K5505,1,06,,22,1.0,2.6,6.5,,,HAIRY,25.7,4.6,17.7,87.2,58
23PR00137,K5510,1,06,,22,1.0,2.0,5.0,,,.,22.3,3.2,14.3,99.1,62
23PR00138,S3866,2,07,,22,1.0,2.6,6.5,,,.,22.8,3.6,15.8,97.8,62
23PR00139,S3867,2,07,,22,1.0,3.0,7.5,,,.,22.3,3.7,16.4,97.9,62
23PR00140,S3872,2,43,,22,1.0,2.8,7.0,,,.,21.4,3.3,15.2,99.4,64
23PR00141,S3873,2,43,,22,1.0,3.0,7.5,,,.,23.4,3.9,16.5,95.1,62
23PR00142,S3886,1,07,,22,1.0,2.2,5.5,,,.,19.3,3.4,17.5,99.6,70
23PR00143,S3887,2,07,,22,1.0,2.4,6.0,,,.,20.9,3.7,17.4,98.7,64
23PR00144,S3895,1,07,,22,1.0,2.4,6.0,,,.,20.1,4.6,23.1,98.1,64
23PR00145,S3896,1,07,,22,1.0,1.8,4.5,,,.,20.2,3.7,18.4,98.9,70
23PR00146,S3897,2,07,,22,1.0,2.6,6.5,,,.,20.6,3.2,15.6,99.8,64
23PR00147,S3898,2,07,,22,1.0,2.5,6.3,,,.,20.2,3.8,19.0,99.3,70
23PR00148,S3901,2,07,,22,1.0,3.1,7.8,,,.,22.7,4.0,17.8,97.3,62
23PR00149,S3918,1,07,,22,1.0,2.5,6.3,,,.,21.0,3.4,16.3,99.0,64
23PR00150,S3924,1,07,,22,1.0,2.6,6.5,,,.,19.8,4.0,20.1,99.8,70
23PR00151,S3928,2,07,,22,1.0,,,,,1ST.HAIRY,,,,,
23PR00152,S3939,1,07,,22,1.0,3.3,8.3,,,HAIRY,20.4,3.8,18.9,98.3,70
23PR00153,S3941,2,07,,22,1.0,3.7,9.5,,,.,23.4,3.9,16.6,96.7,62
23PR00154,S3943,2,07,,22,1.0,2.8,7.0,,,.,22.4,3.5,15.8,99.0,62
23PR00155,S3949,2,07,,22,1.0,2.8,7.0,,,HAIRY,21.9,4.1,18.7,97.5,64
23PR00156,S3955,2,07,,22,1.0,2.6,6.5,,,HAIRY,20.4,4.5,22.2,96.2,70
23PR00157,S3956,2,07,,22,1.0,3.1,8.0,,,HAIRY,23.9,4.4,18.4,91.2,60
23PR00158,S3957,2,07,,22,1.0,3.5,9.0,,,HAIRY,23.9,4.8,19.9,93.4,60
23PR00159,S3960,1,07,,22,1.0,2.0,5.0,,,.,17.6,3.2,18.2,100.0,80
23PR00160,S3969,2,07,,22,1.0,2.9,7.3,,,.,21.9,4.0,18.2,98.5,64
23PR00161,S3971,2,43,,22,1.0,2.7,6.8,,,.,20.7,3.1,15.2,99.3,64
23PR00162,S3975,2,07,,22,1.0,2.8,7.0,,,HAIRY,21.5,4.1,19.1,96.4,64
23PR00163,S3976,2,07,,22,1.0,3.3,8.3,,,.,20.7,3.5,16.9,99.3,64
23PR00164,S3977,2,07,,22,1.0,2.9,7.3,,,.,21.3,3.4,15.9,98.9,64
23PR00165,S3978,2,07,,22,1.0,3.1,7.8,,,.,21.2,4.8,22.8,95.5,64
23PR00166,S3979,1,07,,22,1.0,2.6,6.5,,,HAIRY,20.2,3.8,19.0,98.5,70
23PR00167,S3980,2,07,,22,1.0,2.8,7.0,,,.,24.0,3.8,15.8,94.6,60
23PR00168,S3982,2,07,,22,1.0,2.5,6.3,,,HAIRY,22.3,4.1,18.4,96.2,62
23PR00169,S3983,2,43,,22,1.0,3.1,8.0,,,HAIRY,24.1,5.8,24.1,85.3,60
23PR00170,S3986,2,07,,22,1.0,2.6,6.5,,,.,21.1,3.6,17.0,99.5,64
23PR00171,S3988,1,07,,22,1.0,3.0,7.5,,,.,20.8,4.2,20.0,97.8,64
23PR00172,S3989,2,07,,22,1.0,2.9,7.3,,,.,19.8,2.8,14.3,100.0,70
23PR00173,S3991,2,07,,22,1.0,2.0,5.0,,,.,23.4,4.9,20.9,90.6,62
23PR00174,S3992,1,07,,22,1.0,2.8,7.0,,,.,20.9,3.7,17.5,99.0,64
23PR00175,S3993,2,07,,22,1.0,2.6,6.5,,,.,21.5,4.1,19.2,97.5,64
23PR00176,S3994,2,07,,22,1.0,3.5,8.8,,,.,23.6,5.2,21.9,90.2,60
23PR00177,S3995,2,07,,22,1.0,3.1,7.8,,,HAIRY,20.4,3.1,15.3,99.4,70
23PR00178,S3996,1,43,,22,1.0,3.3,8.3,,,.,20.4,3.2,15.5,99.2,70
23PR00179,S4002,2,07,,22,1.0,2.7,6.8,,,.,20.4,3.6,17.7,99.3,70
23PR00180,S4006,2,07,,22,1.0,2.6,6.5,,,.,19.8,3.1,15.9,99.6,70
23PR00181,S4009,2,07,,22,1.0,2.2,5.5,,,.,21.1,3.0,14.1,99.8,64
23PR00182,S4011,2,07,,22,1.0,2.3,5.8,,,.,21.9,3.5,16.0,98.9,64
23PR00183,S4013,2,07,,22,1.0,3.0,7.5,,,.,23.2,3.2,13.8,98.2,62
23PR00184,S4016,1,07,,22,1.0,2.0,5.0,,,HAIRY,20.8,3.5,16.8,99.1,64
23PR00185,S4017,2,07,,22,1.0,3.1,7.8,,,.,21.3,2.9,13.7,99.8,64
23PR00186,S4021,1,07,,22,1.0,3.0,7.5,,,.,19.4,3.8,19.6,100.0,70
23PR00187,S4023,2,07,,22,1.0,2.6,6.5,,,.,21.9,3.3,15.2,99.0,64
23PR00188,S4024,1,07,,22,1.0,3.1,8.0,,,BlSpotSlOver,22.8,3.7,16.3,96.8,62
23PR00189,S4034,2,07,,22,1.0,3.1,7.8,,,.,26.6,5.1,19.2,79.2,56
23PR00190,S4035,2,07,,22,1.0,2.6,6.5,,,.,25.9,5.1,19.5,82.3,58
23PR00191,S4040,2,07,,22,1.0,1.9,4.8,,,PINK,23.4,3.9,16.8,95.6,62
23PR00192,S4042,2,07,,22,1.0,,,,,.,,,,,
23PR00193,S4043,2,07,,22,1.0,3.0,7.5,,,.,22.3,3.8,17.0,97.6,62
23PR00194,S4047,2,07,,22,1.0,2.8,7.0,,,.,21.8,3.1,14.3,99.3,64
23PR00195,S4048,1,07,,22,1.0,2.0,5.0,,,.,19.3,3.3,17.3,99.8,70
23PR00196,S4049,2,07,,22,1.0,3.0,7.5,,,.,22.4,4.5,19.9,95.4,62
23PR00197,S4052,2,43,,22,1.0,2.8,7.0,,,.,21.1,4.7,22.2,95.2,64
23PR00198,S4059,2,07,,22,1.0,2.7,6.8,,,.,21.2,4.3,20.2,96.3,64
23PR00199,S4060,1,07,,22,1.0,3.0,7.5,,,.,20.8,3.5,17.0,99.2,64
23PR00200,S4061,2,07,,22,1.0,3.9,10.0,,,.,19.7,3.1,15.6,99.5,70
23PR00201,S4074,1,07,,22,1.0,3.1,8.0,,,.,17.1,2.9,16.7,100.0,80
23PR00202,S4076,2,07,,22,1.0,3.0,7.5,,,DUMB,21.1,3.0,14.1,99.2,64
23PR00203,S4080,2,07,,22,1.0,3.0,7.5,,,.,21.5,3.1,14.5,99.2,64
23PR00204,S4087,2,43,,22,1.0,2.7,6.8,,,.,22.3,4.4,19.7,96.2,62
23PR00205,S4088,2,43,,22,1.0,3.3,8.5,,,.,,,,,
23PR00206,S4094,2,07,,22,1.0,2.8,7.0,,,.,21.2,3.5,16.4,98.5,64
23PR00207,S4095,2,07,,22,1.0,3.0,7.5,,,.,22.2,3.7,16.6,98.1,62
23PR00208,S4096,2,07,,22,1.0,3.0,7.5,,,.,23.3,3.7,16.1,96.1,62
23PR00209,S4097,2,43,,22,1.0,3.3,8.5,,,.,21.4,3.2,14.8,99.4,64
23PR00210,S4099,1,07,,22,1.0,1.8,4.5,,,.,20.8,3.1,14.9,99.3,64
23PR00211,S4100,1,07,,22,1.0,2.3,5.8,,,.,22.0,3.6,16.6,98.0,64
23PR00212,S4102,1,07,,22,1.0,2.6,6.5,,,SlOver,17.7,3.3,18.5,99.8,80
23PR00213,S4105,2,07,,22,1.0,3.0,7.5,,,.,22.3,3.5,15.9,98.1,62
23PR00214,S4111,1,07,,22,1.0,1.8,4.5,,,.,18.7,3.3,17.6,100.0,80
23PR00215,S4117,1,07,,22,1.0,2.7,6.8,,,.,21.3,4.8,22.4,95.0,64
23PR00216,S4119,2,07,,22,1.0,2.8,7.0,,,.,21.9,3.6,16.5,97.6,64
23PR00217,S4121,2,07,,22,1.0,2.8,7.0,,,.,19.9,3.3,16.8,99.6,70
23PR00218,S4122,2,43,,22,1.0,2.5,6.3,,,.,20.6,4.2,20.4,97.5,64
23PR00219,S4124,1,07,,22,1.0,2.1,5.3,,,.,19.3,4.2,21.7,99.1,70
23PR00220,S4125,1,07,,22,1.0,2.0,5.0,,,SlOver,19.8,4.2,21.4,99.0,70
23PR00221,S4132,1,07,,22,1.0,2.7,6.8,,,.,21.9,3.9,18.0,97.8,64
23PR00222,S4137,2,07,,22,1.0,,,,,.,,,,,
23PR00223,S4147,2,07,,22,1.0,2.6,6.5,,,2ND.2@ONCE,19.9,3.6,17.9,98.8,70
23PR00224,S4150,2,43,,22,1.0,2.6,6.5,,,1ST.2@ONCE,20.2,2.9,14.4,99.9,70
23PR00225,S4154,1,07,,22,1.0,1.8,4.5,,,.,19.5,3.2,16.6,99.4,70
23PR00226,S4155,2,07,,22,1.0,3.1,7.8,,,.,20.4,4.0,19.7,98.5,70
23PR00227,S4162,1,43,,22,1.0,2.4,6.0,,,.,19.1,3.1,16.4,100.0,80
23PR00228,S4164,2,07,,22,1.0,3.1,7.8,,,.,21.8,4.0,18.5,97.7,64
23PR00229,S4166,2,07,,22,1.0,2.8,7.0,,,.,21.3,4.1,19.2,97.4,64
23PR00230,S4169,2,07,,22,1.0,2.1,5.3,,,.,20.1,3.7,18.5,99.7,70
23PR00231,S4170,2,07,,22,1.0,2.5,6.3,,,.,20.4,3.0,14.6,99.6,70
23PR00232,S4173,1,07,,22,1.0,2.2,5.5,,,.,19.7,3.7,19.0,98.8,70
23PR00233,S4175,2,07,,22,1.0,2.4,6.0,,,.,19.4,2.7,14.0,99.9,70
23PR00234,S4179,2,07,,22,1.0,2.6,6.5,,,BLSPOTLSD,23.0,3.5,15.0,97.6,62
23PR00235,S4183,2,07,,22,1.0,2.9,7.3,,,.,20.9,3.5,16.7,99.5,64
23PR00236,S4185,1,07,,22,1.0,1.9,4.8,,,.,17.8,3.4,18.9,99.8,80
23PR00237,S4186,2,07,,22,1.0,2.7,6.8,,,.,20.3,3.2,15.9,99.6,70
23PR00238,S4190,2,07,,22,1.0,2.9,7.3,,,HAIRY,21.8,3.8,17.4,97.5,64
23PR00239,S4192,2,43,,22,1.0,3.0,7.5,,,.,19.4,3.9,20.1,99.3,70
23PR00240,S4193,1,43,,22,1.0,3.1,8.0,,,PINK,18.9,3.5,18.7,100.0,80
23PR00241,S4196,1,07,,22,1.0,3.1,8.0,,,PinkEyes?,21.3,3.4,15.8,98.9,64
23PR00242,S4199,1,07,,22,1.0,2.4,6.0,,,HAIRY,20.9,4.0,19.3,97.9,64
23PR00243,S4203,2,07,,22,1.0,2.9,7.3,,,.,22.9,3.7,15.9,97.8,62
23PR00244,S4218,2,07,,22,1.0,3.1,8.0,,,HAIRY,19.7,3.6,18.1,98.9,70
23PR00245,S4222,1,07,,22,1.0,2.7,6.8,,,HAIRY,21.0,4.4,20.9,96.8,64
23PR00246,S4224,2,07,,22,1.0,2.8,7.0,,,.,21.8,4.7,21.7,96.3,64
23PR00247,S4225,1,07,,22,1.0,2.1,5.3,,,.,20.9,3.9,18.6,98.8,64
23PR00248,S4228,2,07,,22,1.0,2.9,7.3,,,HAIRY,22.4,4.4,19.7,95.2,62
23PR00249,S4233,2,07,,22,1.0,3.1,8.0,,,HAIRY,20.9,4.1,19.4,98.1,64
23PR00250,S4241,1,07,,22,1.0,2.2,5.5,,,SlOver,23.9,3.9,16.3,94.2,60
23PR00251,S4253,2,43,,22,1.0,3.1,7.8,,,.,21.1,3.9,18.5,98.8,64
23PR00252,S4255,2,07,,22,1.0,2.9,7.3,,,.,20.5,3.7,17.9,98.9,70
23PR00253,S4256,2,07,,22,1.0,2.9,7.3,,,.,21.0,3.0,14.5,99.9,64
23PR00254,S4257,1,07,,22,1.0,2.3,5.8,,,.,20.9,3.3,16.0,99.4,64
23PR00255,S4258,2,07,,22,1.0,2.8,7.0,,,1ST,19.3,3.2,16.5,99.4,70
23PR00256,S4260,2,43,,22,1.0,3.0,7.5,,,.,18.8,3.2,16.9,99.9,80
23PR00257,S4261,2,43,,22,1.0,3.0,7.5,,,.,18.9,3.1,16.4,99.6,80
23PR00258,S4262,2,07,,22,1.0,2.6,6.5,,,.,24.2,3.9,16.0,95.1,60
23PR00259,S4263,1,07,,22,1.0,2.0,5.0,,,.,20.2,4.0,20.0,97.9,70
23PR00260,S4274,2,43,,22,1.0,3.0,7.5,,,.,22.3,4.0,17.9,97.1,62
23PR00261,S4282,1,07,,22,1.0,3.0,7.5,,,.,21.6,4.1,19.2,97.6,64
23PR00262,S4283,2,07,,22,1.0,2.5,6.3,,,.,19.4,3.1,15.8,99.9,70
23PR00263,S4285,1,07,,22,1.0,3.0,7.5,,,.,19.7,3.4,17.2,99.7,70
23PR00264,S4291,2,07,,22,1.0,1.8,4.5,,,.,19.3,3.9,20.4,99.7,70
23PR00265,S4292,2,43,,22,1.0,3.5,9.0,,,.,22.8,4.0,17.6,97.2,62
23PR00266,S4294,2,07,,22,1.0,2.2,5.5,,,MissedWnwt,22.5,3.8,16.8,97.4,62
23PR00267,S4295,2,07,,22,1.0,3.0,7.5,,,V.STUPID,23.4,4.1,17.6,94.8,62
23PR00268,S4298,2,43,,22,1.0,2.8,7.0,,,.,20.1,4.1,20.4,98.6,70
