UID,ETAG,SEX,STM,LINE,YR,AGE,STAPLE_IN,STAPLE_CM,FACE,HORN,RMK,MICRON,SD,CV,CF,DIGR
22PR00028,A1150,2,30,,21,1.0,2.4,6.0,3,,PINK,,,,,
22PR00029,A1153,1,30,,21,1.0,2.0,5.0,3,2,2ND.PINK,,,,,
22PR00030,A1157,2,30,,21,1.0,1.8,4.5,2-,,PE,,,,,
22PR00031,A1159,1,30,,21,1.0,2.3,5.8,2-,1,Nice,,,,,
22PR00032,A1161,2,30,,21,1.0,2.6,6.5,3+,,HAIRY,,,,,
22PR00033,A1162,2,30,,21,1.0,3.0,7.5,2-,,.,,,,,
22PR00034,A1163,1,30,,21,1.0,2.5,6.3,3+,2,.,,,,,
22PR00035,A1164,1,30,,21,1.0,2.2,5.5,3-,1,HAIRY,,,,,
22PR00036,A1169,2,30,,21,1.0,2.8,7.0,2+,,HAIRY,,,,,
22PR00037,A1172,1,30,,21,1.0,2.3,5.8,3-,1,PINK,,,,,
22PR00038,A1175,2,30,,21,1.0,2.5,6.3,3-,,PE,,,,,
22PR00039,A1178,1,30,,21,1.0,2.4,6.0,3,1,.,,,,,
22PR00040,A1179,2,30,,21,1.0,2.9,7.3,3,,.,,,,,
22PR00041,A1185,2,30,,21,1.0,2.3,5.8,3+,,PINK,,,,,
22PR00042,A1191,1,30,,21,1.0,3.3,8.5,3-,1,.,,,,,
22PR00043,A1192,2,30,,21,1.0,2.4,6.0,3+,,.,,,,,
22PR00044,A1193,2,30,,21,1.0,2.8,7.0,2-,,.,,,,,
22PR00045,A1201,1,30,,21,1.0,2.8,7.0,3-,1,.,,,,,
22PR00046,A1202,2,30,,21,1.0,2.8,7.0,3+,,.,,,,,
22PR00047,A1208,2,30,,21,1.0,2.5,6.3,2-,,1ST,,,,,
22PR00048,A1209,1,30,,21,1.0,3.7,9.5,3+,1,Nice,,,,,
22PR00049,A1218,2,30,,21,1.0,2.2,5.5,3+,,.,,,,,
22PR00050,A1225,1,30,,21,1.0,2.4,6.0,3-,2,.,,,,,
22PR00051,A1226,2,30,,21,1.0,2.6,6.5,3+,,.,,,,,
22PR00052,A1230,2,30,,21,1.0,2.5,6.3,3,,.,,,,,
22PR00053,A1231,1,30,,21,1.0,2.4,6.0,3,1,.,,,,,
22PR00054,A1235,1,30,,21,1.0,2.9,7.3,3+,1,.,,,,,
22PR00055,A1239,1,30,,21,1.0,2.2,5.5,2-,2,Scurs,,,,,
22PR00056,A1241,2,30,,21,1.0,2.4,6.0,2-,,.,,,,,
22PR00057,A1243,2,30,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00058,A1252,2,30,,21,1.0,3.0,7.5,3-,,PINK,,,,,
22PR00059,A1257,2,30,,21,1.0,3.1,7.8,2-,,.,,,,,
22PR00060,A1259,2,30,,21,1.0,3.3,8.3,3-,,.,,,,,
22PR00061,A1263,1,30,,21,1.0,2.5,6.3,3,2,Scurs,,,,,
22PR00062,A1270,2,30,,21,1.0,1.6,4.0,3,,.,,,,,
22PR00063,A1273,2,30,,21,1.0,2.8,7.0,2+,,.,,,,,
22PR00064,A1276,1,30,,21,1.0,2.4,6.0,3+,2,.,,,,,
22PR00065,A1279,1,30,,21,1.0,3.1,8.0,3-,2,.,,,,,
22PR00066,A1282,2,30,,21,1.0,2.3,5.8,3+,,.,,,,,
22PR00067,A1283,2,30,,21,1.0,2.2,5.5,3,,HAIRY,,,,,
22PR00068,A1291,1,30,,21,1.0,3.5,9.0,3+,1,.,,,,,
22PR00069,A1293,1,30,,21,1.0,2.4,6.0,3-,2,.,,,,,
22PR00070,A1297,2,30,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00071,A1302,2,30,,21,1.0,2.8,7.0,3-,,.,,,,,
22PR00072,A1306,2,30,,21,1.0,2.0,5.0,3,,.,,,,,
22PR00073,A1307,1,30,,21,1.0,2.8,7.0,3,2,Nice,,,,,
22PR00074,A1312,2,30,,21,1.0,2.9,7.3,3,,.,,,,,
22PR00075,A1314,2,30,,21,1.0,2.2,5.5,3,,.,,,,,
22PR00076,A1318,1,30,,21,1.0,2.2,5.5,2-,2,HAIRY A1317lo,,,,,
22PR00077,A1320,2,30,,21,1.0,2.3,5.8,3,,HAIRY,,,,,
22PR00078,A1321,2,30,,21,1.0,3.1,7.8,2-,,HAIRY,,,,,
22PR00079,A1322,2,30,,21,1.0,3.3,8.3,3+,,HAIRY,,,,,
22PR00080,A1324,2,30,,21,1.0,2.8,7.0,2-,,PINK,,,,,
22PR00081,A1325,2,30,,21,1.0,2.8,7.0,3+,,PINK,,,,,
22PR00082,A1332,1,30,,21,1.0,2.6,6.5,2-,2,.,,,,,
22PR00083,A1335,2,30,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00084,A1337,2,30,,21,1.0,3.0,7.5,4,,HAIRY,,,,,
22PR00085,A1341,2,30,,21,1.0,2.7,6.8,3-,,.,,,,,
22PR00086,A1351,2,30,,21,1.0,2.5,6.3,2-,,.,,,,,
22PR00087,A1352,2,30,,21,1.0,2.2,5.5,2,,.,,,,,
22PR00088,A1353,2,30,,21,1.0,2.2,5.5,2-,,.,,,,,
22PR00089,A1355,2,30,,21,1.0,2.8,7.0,3+,,.,,,,,
22PR00090,A1358,1,30,,21,1.0,2.4,6.0,2,2,.,,,,,
22PR00091,A1360,2,30,,21,1.0,3.3,8.5,2,,.,,,,,
22PR00092,A1361,2,30,,21,1.0,2.8,7.0,2,,.,,,,,
22PR00093,A1364,2,30,,21,1.0,2.5,6.3,3+,,A1363 lost,,,,,
22PR00094,A1367,2,30,,21,1.0,3.3,8.3,3,,.,,,,,
22PR00095,A1376,1,30,,21,1.0,2.5,6.3,3+,2,LooseScurs,,,,,
22PR00096,A1380,1,30,,21,1.0,2.8,7.0,2-,1,.,,,,,
22PR00097,A1382,2,30,,21,1.0,2.4,6.0,3,,.,,,,,
22PR00098,A1383,2,30,,21,1.0,3.0,7.5,4+,,.,,,,,
22PR00099,A1386,1,30,,21,1.0,2.9,7.3,2-,1,.,,,,,
22PR00100,A1388,1,30,,21,1.0,3.1,8.0,2,2,Nice,,,,,
22PR00101,A1389,1,30,,21,1.0,3.1,7.8,3+,1,.,,,,,
22PR00102,A1390,2,30,,21,1.0,2.9,7.3,2-,,.,,,,,
22PR00103,A1391,1,30,,21,1.0,2.8,7.0,2-,2,Pink,,,,,
22PR00104,A1401,2,30,,21,1.0,2.3,5.8,2+,,.,,,,,
22PR00105,A1403,1,30,,21,1.0,2.1,5.3,2+,2,1ST,,,,,
22PR00106,A1404,2,30,,21,1.0,2.8,7.0,2,,2ND,,,,,
22PR00107,A1405,2,30,,21,1.0,2.3,5.8,4,,2ND,,,,,
22PR00108,A1406,2,30,,21,1.0,2.6,6.5,3+,,.,,,,,
22PR00109,A1408,2,30,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00110,A1412,1,30,,21,1.0,2.4,6.0,2+,2,Nice,,,,,
22PR00111,A1419,2,30,,21,1.0,3.1,8.0,3-,,.,,,,,
22PR00112,A1434,2,30,,21,1.0,3.3,8.3,3-,,2ND,,,,,
22PR00113,A1438,2,30,,21,1.0,2.8,7.0,3,,HAIRY,,,,,
22PR00114,A1440,2,30,,21,1.0,2.6,6.5,3+,,.,,,,,
22PR00115,A1441,1,30,,21,1.0,2.4,6.0,2-,1,HAIRY,,,,,
22PR00116,A1449,2,30,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00117,A1450,2,30,,21,1.0,2.5,6.3,3,,.,,,,,
22PR00118,A1451,1,30,,21,1.0,2.9,7.3,2,1,.,,,,,
22PR00119,A1452,1,30,,21,1.0,3.1,7.8,2-,2,Scurs,,,,,
22PR00120,A1453,1,30,,21,1.0,2.1,5.3,2-,2,.,,,,,
22PR00121,A1456,2,30,,21,1.0,2.5,6.3,2-,,.,,,,,
22PR00122,K5410,2,06,,21,1.0,2.2,5.5,3,,PE,,,,,
22PR00123,K5412,1,06,,21,1.0,1.7,4.3,3,4,Sm.Scurs,,,,,
22PR00124,K5414,2,06,,21,1.0,2.2,5.5,3,,PE,,,,,
22PR00125,K5415,1,06,,21,1.0,2.4,6.0,3-,2,R.Eye.Ulcer,,,,,
22PR00126,K5416,2,06,,21,1.0,2.0,5.0,3+,,2ND,,,,,
22PR00127,K5420,2,06,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00128,K5425,2,06,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00129,K5427,1,06,,21,1.0,2.2,5.5,3-,2,.,,,,,
22PR00130,K5428,1,06,,21,1.0,2.3,5.8,3,1,.,,,,,
22PR00131,K5430,2,06,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00132,K5431,2,06,,21,1.0,2.4,6.0,3,,HAIRY,,,,,
22PR00133,K5433,2,06,,21,1.0,2.6,6.5,3,,1ST,,,,,
22PR00134,K5434,2,06,,21,1.0,2.2,5.5,3,,2ND,,,,,
22PR00135,K5435,1,06,,21,1.0,2.6,6.5,3-,1,Sl.OverNice,,,,,
22PR00136,K5437,2,06,,21,1.0,2.3,5.8,3,,HAIRY,,,,,
22PR00137,K5439,1,06,,21,1.0,2.3,5.8,3-,1,.,,,,,
22PR00138,K5440,2,06,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00139,K5441,2,06,,21,1.0,3.0,7.5,3,,HAIRY,,,,,
22PR00140,K5447,1,06,,21,1.0,2.5,6.3,3,2,HAIRY,,,,,
22PR00141,S3256,2,43,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00142,S3266,2,07,,21,1.0,2.3,5.8,4,,.,,,,,
22PR00143,S3277,1,43,,21,1.0,3.0,7.5,3-,3,.,,,,,
22PR00144,S3280,1,07,,21,1.0,2.2,5.5,3-,5,Horns,,,,,
22PR00145,S3284,2,07,,21,1.0,2.4,6.0,3,,.,,,,,
22PR00146,S3289,1,43,,21,1.0,2.4,6.0,3-,3,Horns,,,,,
22PR00147,S3290,2,43,,21,1.0,2.2,5.5,3-,,.,,,,,
22PR00148,S3291,2,07,,21,1.0,2.8,7.0,4+,,.,,,,,
22PR00149,S3297,2,43,,21,1.0,2.6,6.5,3-,,.,,,,,
22PR00150,S3301,1,07,,21,1.0,1.8,4.5,3,2,Scurs,,,,,
22PR00151,S3304,1,07,,21,1.0,2.4,6.0,3-,1,2ND,,,,,
22PR00152,S3306,2,43,,21,1.0,2.5,6.3,3-,,.,,,,,
22PR00153,S3309,1,43,,21,1.0,2.9,7.3,3,4,Horns,,,,,
22PR00154,S3310,2,43,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00155,S3314,1,07,,21,1.0,2.5,6.3,3+,5,Horns,,,,,
22PR00156,S3330,2,07,,21,1.0,2.2,5.5,3,,.,,,,,
22PR00157,S3331,2,07,,21,1.0,2.7,6.8,3+,,.,,,,,
22PR00158,S3332,2,07,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00159,S3333,2,07,,21,1.0,2.8,7.0,4,,HAIRY,,,,,
22PR00160,S3341,2,07,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00161,S3344,2,07,,21,1.0,2.9,7.3,4+,,.,,,,,
22PR00162,S3350,2,07,,21,1.0,2.7,6.8,3-,,.,,,,,
22PR00163,S3351,1,43,,21,1.0,2.8,7.0,3-,2,Horns,,,,,
22PR00164,S3359,2,07,,21,1.0,2.1,5.3,3,,.,,,,,
22PR00165,S3360,1,07,,21,1.0,3.1,7.8,3-,3,Horns,,,,,
22PR00166,S3365,2,07,,21,1.0,2.0,5.0,3+,,.,,,,,
22PR00167,S3366,2,07,,21,1.0,1.8,4.5,3-,,.,,,,,
22PR00168,S3368,2,07,,21,1.0,2.8,7.0,3-,,.,,,,,
22PR00169,S3378,1,07,,21,1.0,2.0,5.0,3-,2,ScursSlOver,,,,,
22PR00170,S3382,2,07,,21,1.0,2.6,6.5,3-,,.,,,,,
22PR00171,S3389,2,07,,21,1.0,2.2,5.5,4,,.,,,,,
22PR00172,S3392,2,43,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00173,S3394,1,07,,21,1.0,2.0,5.0,4-,1,.,,,,,
22PR00174,S3400,2,07,,21,1.0,1.8,4.5,3-,,.,,,,,
22PR00175,S3403,2,07,,21,1.0,2.5,6.3,3-,,.,,,,,
22PR00176,S3404,2,07,,21,1.0,2.0,5.0,4+,,.,,,,,
22PR00177,S3407,2,07,,21,1.0,2.6,6.5,3,,.,,,,,
22PR00178,S3411,2,07,,21,1.0,3.1,8.0,3,,2@ONCE,,,,,
22PR00179,S3412,2,07,,21,1.0,2.7,6.8,3,,2@ONCE,,,,,
22PR00180,S3414,1,07,,21,1.0,3.1,8.0,4+,2,Scurs,,,,,
22PR00181,S3415,2,07,,21,1.0,2.9,7.3,3-,,.,,,,,
22PR00182,S3420,2,43,,21,1.0,2.5,6.3,3-,,.,,,,,
22PR00183,S3423,1,07,,21,1.0,2.3,5.8,3-,2,SmScurs,,,,,
22PR00184,S3427,2,07,,21,1.0,3.3,8.3,3,,.,,,,,
22PR00185,S3430,2,07,,21,1.0,3.1,8.0,4+,,1ST,,,,,
22PR00186,S3432,1,07,,21,1.0,3.0,7.5,4+,1,HAIRY,,,,,
22PR00187,S3434,2,07,,21,1.0,2.6,6.5,3+,,.,,,,,
22PR00188,S3435,2,07,,21,1.0,2.2,5.5,3-,,HAIRY,,,,,
22PR00189,S3436,1,07,,21,1.0,2.1,5.3,3,6,Horns,,,,,
22PR00190,S3437,2,07,,21,1.0,2.6,6.5,3-,,HAIRY,,,,,
22PR00191,S3439,2,07,,21,1.0,3.1,7.8,4+,,.,,,,,
22PR00192,S3440,2,07,,21,1.0,2.3,5.8,4+,,.,,,,,
22PR00193,S3445,2,07,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00194,S3456,2,07,,21,1.0,2.4,6.0,3-,,HAIRY,,,,,
22PR00195,S3466,2,43,,21,1.0,3.1,7.8,3,,.,,,,,
22PR00196,S3468,2,07,,21,1.0,1.8,4.5,3,,PINK,,,,,
22PR00197,S3470,1,07,,21,1.0,2.4,6.0,4+,4,Scurs,,,,,
22PR00198,S3471,2,07,,21,1.0,2.2,5.5,3-,,.,,,,,
22PR00199,S3480,2,07,,21,1.0,2.9,7.3,3-,,.,,,,,
22PR00200,S3482,2,07,,21,1.0,2.6,6.5,4+,,.,,,,,
22PR00201,S3485,2,07,,21,1.0,3.0,7.5,3-,,HAIRY,,,,,
22PR00202,S3487,2,43,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00203,S3495,2,07,,21,1.0,2.8,7.0,3+,,PINK,,,,,
22PR00204,S3504,2,07,,21,1.0,2.2,5.5,3,,.,,,,,
22PR00205,S3505,2,07,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00206,S3513,2,07,,21,1.0,2.2,5.5,3,,HAIRY,,,,,
22PR00207,S3517,2,07,,21,1.0,3.0,7.5,3-,,1ST,,,,,
22PR00208,S3519,2,07,,21,1.0,2.6,6.5,4-,,.,,,,,
22PR00209,S3521,1,07,,21,1.0,2.8,7.0,3-,2,Scurs,,,,,
22PR00210,S3522,2,07,,21,1.0,3.1,7.8,3-,,.,,,,,
22PR00211,S3525,2,07,,21,1.0,3.1,7.8,3,,.,,,,,
22PR00212,S3526,2,07,,21,1.0,3.5,8.8,3-,,.,,,,,
22PR00213,S3530,2,07,,21,1.0,2.5,6.3,4+,,.,,,,,
22PR00214,S3537,1,07,,21,1.0,2.4,6.0,4+,2,Sl.Over,,,,,
22PR00215,S3541,1,07,,21,1.0,2.4,6.0,4-,2,PE,,,,,
22PR00216,S3543,2,07,,21,1.0,2.8,7.0,3,,HAIRY,,,,,
22PR00217,S3547,2,43,,21,1.0,2.3,5.8,4+,,.,,,,,
22PR00218,S3551,2,43,,21,1.0,2.6,6.5,3,,.,,,,,
22PR00219,S3554,1,07,,21,1.0,2.4,6.0,3-,2,Scurs,,,,,
22PR00220,S3558,2,43,,21,1.0,2.6,6.5,4+,,.,,,,,
22PR00221,S3570,2,43,,21,1.0,3.0,7.5,3-,,.,,,,,
22PR00222,S3587,2,43,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00223,S3588,2,43,,21,1.0,2.8,7.0,3,,HAIRY,,,,,
22PR00224,S3591,2,07,,21,1.0,2.3,5.8,3-,,2@ONCE,,,,,
22PR00225,S3594,2,07,,21,1.0,3.0,7.5,3+,,.,,,,,
22PR00226,S3599,2,07,,21,1.0,2.9,7.3,4+,,HAIRY,,,,,
22PR00227,S3604,2,43,,21,1.0,3.1,8.0,3-,,2ND,,,,,
22PR00228,S3611,2,43,,21,1.0,2.3,5.8,3-,,.,,,,,
22PR00229,S3614,2,07,,21,1.0,2.2,5.5,3-,,.,,,,,
22PR00230,S3619,2,43,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00231,S3623,2,07,,21,1.0,2.6,6.5,4+,,1ST,,,,,
22PR00232,S3629,2,07,,21,1.0,2.5,6.3,3-,,.,,,,,
22PR00233,S3636,2,07,,21,1.0,2.8,7.0,3-,,.,,,,,
22PR00234,S3644,2,07,,21,1.0,2.7,6.8,3-,,.,,,,,
22PR00235,S3645,2,07,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00236,S3647,2,43,,21,1.0,3.0,7.5,3-,,2@ONCE,,,,,
22PR00237,S3665,2,43,,21,1.0,2.0,5.0,3,,.,,,,,
22PR00238,S3668,2,07,,21,1.0,2.5,6.3,3,,.,,,,,
22PR00239,S3684,1,07,,21,1.0,2.2,5.5,3-,4,Scurs,,,,,
22PR00240,S3686,2,07,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00241,S3690,2,07,,21,1.0,2.0,5.0,3,,.,,,,,
22PR00242,S3692,2,43,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00243,S3700,1,07,,21,1.0,2.2,5.5,3,4,Scurs,,,,,
22PR00244,S3706,2,43,,21,1.0,2.4,6.0,4+,,87 lbs 8.2.21,,,,,
22PR00245,S3713,2,07,,21,1.0,2.6,6.5,3-,,.,,,,,
22PR00246,S3722,2,07,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00247,S3723,2,43,,21,1.0,2.7,6.8,3,,HAIRY,,,,,
22PR00248,S3724,2,07,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00249,S3726,1,07,,21,1.0,2.4,6.0,4+,5,Scurs,,,,,
22PR00250,S3728,2,07,,21,1.0,2.3,5.8,5,,.,,,,,
22PR00251,S3733,2,43,,21,1.0,2.7,6.8,3+,,.,,,,,
22PR00252,S3737,2,07,,21,1.0,2.8,7.0,3-,,PINK,,,,,
22PR00253,S3739,1,07,,21,1.0,2.2,5.5,3-,5,Scurs,,,,,
22PR00254,S3740,2,07,,21,1.0,2.0,5.0,3-,,.,,,,,
22PR00255,S3746,2,43,,21,1.0,3.0,7.5,3-,,PE,,,,,
22PR00256,S3759,2,07,,21,1.0,2.7,6.8,3,,1ST,,,,,
22PR00257,S3760,2,07,,21,1.0,2.5,6.3,3+,,2ND,,,,,
22PR00258,S3761,2,43,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00259,S3769,2,43,,21,1.0,3.0,7.5,3,,HAIRY,,,,,
22PR00260,S3770,2,43,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00261,S3783,2,07,,21,1.0,2.2,5.5,3,,.,,,,,
22PR00262,S3789,2,07,,21,1.0,2.3,5.8,3,,HAIRY,,,,,
22PR00263,S3794,2,07,,21,1.0,1.7,4.3,3,,1ST,,,,,
22PR00264,S3795,1,07,,21,1.0,2.8,7.0,4-,2,2ND.PINK,,,,,
22PR00265,S3807,2,07,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00266,S3812,2,07,,21,1.0,2.5,6.3,3,,HAIRY,,,,,
22PR00267,S3815,2,43,,21,1.0,3.1,8.0,4,,PE,,,,,
22PR00268,S3820,2,07,,21,1.0,2.2,5.5,3-,,.,,,,,
22PR00269,S3821,2,07,,21,1.0,3.3,8.3,4,,HAIRY,,,,,
22PR00270,S3825,2,07,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00271,S3835,2,43,,21,1.0,2.9,7.3,3+,,.,,,,,
22PR00272,S3854,2,07,,21,1.0,2.4,6.0,3,,.,,,,,
22PR00273,S3855,2,07,,21,1.0,2.9,7.3,3-,,.,,,,,
22PR00274,T7694,2,02,,21,1.0,3.1,7.8,3,,.,,,,,
22PR00275,T7695,2,02,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00276,T7697,2,02,,21,1.0,2.4,6.0,4+,,HAIRY,,,,,
22PR00277,T7702,2,02,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00278,T7705,2,02,,21,1.0,2.8,7.0,3-,,.,,,,,
22PR00279,T7706,2,02,,21,1.0,2.8,7.0,3,,.,,,,,
22PR00280,T7708,2,02,,21,1.0,2.8,7.0,3-,,HAIRY,,,,,
22PR00281,T7711,2,02,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00282,T7718,1,02,,21,1.0,2.2,5.5,3-,2,HAIRY,,,,,
22PR00283,T7720,2,02,,21,1.0,2.5,6.3,3,,.,,,,,
22PR00284,T7729,1,02,,21,1.0,2.6,6.5,3-,1,.,,,,,
22PR00285,T7731,2,02,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00286,T7732,1,02,,21,1.0,2.4,6.0,3-,1,Sl.Over,,,,,
22PR00287,T7733,2,02,,21,1.0,2.4,6.0,4+,,.,,,,,
22PR00288,T7738,2,02,,21,1.0,2.7,6.8,3,,.,,,,,
22PR00289,T7739,2,02,,21,1.0,3.0,7.5,3,,.,,,,,
22PR00290,T7741,1,02,,21,1.0,2.1,5.3,3-,2,.,,,,,
22PR00291,T7743,1,02,,21,1.0,2.4,6.0,4+,1,Nice,,,,,
22PR00292,T7751,2,02,,21,1.0,2.2,5.5,4+,,HAIRY,,,,,
22PR00293,T7754,2,02,,21,1.0,2.5,6.3,3-,,HAIRY,,,,,
22PR00294,T7756,2,02,,21,1.0,3.3,8.3,3,,.,,,,,
22PR00295,T7761,1,02,,21,1.0,3.1,8.0,3,2,Scurs,,,,,
22PR00296,T7768,2,02,,21,1.0,3.1,8.0,3,,.,,,,,
22PR00297,T7769,2,02,,21,1.0,2.1,5.3,3,,1ST,,,,,
22PR00298,T7778,1,02,,21,1.0,2.8,7.0,3-,1,.,,,,,
22PR00299,T7780,2,02,,21,1.0,2.0,5.0,3-,,HAIRY,,,,,
22PR00300,T7789,1,02,,21,1.0,2.4,6.0,3-,3,.,,,,,
22PR00301,T7790,2,02,,21,1.0,2.2,5.5,3-,,.,,,,,
22PR00302,T7791,1,02,,21,1.0,2.4,6.0,4+,2,.,,,,,
22PR00303,T7793,2,02,,21,1.0,2.8,7.0,3,,HAIRY,,,,,
22PR00304,T7797,1,02,,21,1.0,3.0,7.5,3-,1,HAIRY,,,,,
22PR00305,T7798,1,02,,21,1.0,2.3,5.8,3,1,.,,,,,
22PR00306,T7803,2,02,,21,1.0,2.6,6.5,3,,.,,,,,
22PR00307,T7810,2,02,,21,1.0,2.7,6.8,4-,,HAIRY,,,,,
22PR00308,T7818,2,02,,21,1.0,2.0,5.0,3,,HAIRY,,,,,
22PR00309,T7820,2,02,,21,1.0,2.6,6.5,3-,,.,,,,,
22PR00310,T7821,2,02,,21,1.0,2.9,7.3,3,,HAIRY,,,,,
22PR00311,T7830,2,02,,21,1.0,2.6,6.5,4+,,.,,,,,
22PR00312,T7831,2,02,,21,1.0,1.6,4.0,4+,,HAIRY,,,,,
22PR00313,T7832,2,02,,21,1.0,2.3,5.8,3,,.,,,,,
22PR00314,T7835,2,02,,21,1.0,2.4,6.0,3-,,.,,,,,
22PR00315,T7839,2,02,,21,1.0,3.1,8.0,3,,HAIRY,,,,,
22PR00316,T7842,2,02,,21,1.0,2.0,5.0,3,,HAIRY,,,,,
22PR00317,T7846,1,02,,21,1.0,1.6,4.0,3-,2,Scurs,,,,,
22PR00318,T7853,2,02,,21,1.0,2.3,5.8,3-,,.,,,,,
22PR00319,T7855,2,02,,21,1.0,2.7,6.8,3-,,.,,,,,
22PR00320,T7858,2,02,,21,1.0,2.6,6.5,3-,,1ST,,,,,
22PR00321,T7861,2,02,,21,1.0,2.9,7.3,4-,,.,,,,,
22PR00322,T7862,1,02,,21,1.0,2.2,5.5,3-,1,.,,,,,
22PR00323,T7870,1,02,,21,1.0,2.0,5.0,3-,1,Scurs,,,,,
22PR00324,T7872,2,02,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00325,T7877,2,02,,21,1.0,2.7,6.8,3,,HAIRY,,,,,
22PR00326,T7878,1,02,,21,1.0,2.0,5.0,3-,1,HAIRY,,,,,
22PR00327,T7882,2,02,,21,1.0,2.0,5.0,3,,.,,,,,
22PR00328,T7890,1,02,,21,1.0,2.4,6.0,4,1,PE,,,,,
22PR00329,T7892,2,02,,21,1.0,2.5,6.3,3-,,1ST,,,,,
22PR00330,T7904,2,02,,21,1.0,3.1,7.8,3-,,HAIRY,,,,,
22PR00331,T7905,2,02,,21,1.0,3.0,7.5,3-,,HAIRY,,,,,
22PR00332,T7906,2,02,,21,1.0,2.7,6.8,3,,HAIRY,,,,,
22PR00333,T7911,2,02,,21,1.0,2.6,6.5,3,,HAIRY,,,,,
22PR00334,T7914,1,02,,21,1.0,2.2,5.5,4+,2,.,,,,,
